Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1237)   P(D|M,rr[2]=0.4561)   P(D|M,rr[3]=0.9882)   P(D|M,rr[4]=2.4319)   Posterior mean        P(D|M,rr[0]=0)  
25     6.60282e-12     6.48757e-15           2.22561e-12           1.77155e-11           9.11257e-12           1.5404                0               
26     8.79917e-14     1.99481e-18           9.79135e-16           2.5506e-14            3.60779e-13           2.56567               0               
27     8.99249e-32     1.18326e-35           2.05593e-31           1.9017e-31            7.11772e-37           0.783202              0               
28     1.17399e-31     1.48617e-37           1.2209e-32            4.76683e-31           2.78023e-32           1.15899               0               
29     1.15864e-28     5.34355e-34           7.04893e-29           4.39421e-28           2.45101e-32           1.0065                0               
30     9.44821e-26     2.57217e-27           4.11992e-25           1.26785e-27           1.04277e-36           0.501417              0               
31     1.22449e-15     3.57904e-15           1.8099e-15            2.27591e-19           3.03339e-30           0.259002              0               
32     4.28892e-13     6.02488e-13           1.25875e-12           2.63833e-14           2.12877e-20           0.39333               0               
33     0.00796978      0.011893              0.000181192           2.55088e-07           1.16258e-14           0.048753              0.057337        
34     7.28173e-18     2.14173e-17           1.0629e-17            1.88173e-21           1.56458e-31           0.257487              0               
35     2.46719e-12     3.87479e-17           4.2471e-14            1.18627e-12           9.62976e-12           2.49376               0               
36     6.56674e-07     3.35504e-08           6.71329e-07           1.60334e-06           5.81918e-07           1.26015               0               
37     0.000114655     0.000149008           0.000233665           0.000116137           5.80693e-06           0.553645              0               
38     4.18253e-07     4.56235e-08           4.13589e-07           8.89467e-07           4.92124e-07           1.3569                0               
39     7.181e-10       4.66544e-12           3.63323e-10           1.76252e-09           1.02997e-09           1.53631               0               
40     1.78611e-06     8.64936e-08           8.51865e-07           2.47188e-06           4.45075e-06           1.91279               0               
41     2.09681e-05     1.95071e-05           2.87976e-05           2.41693e-05           1.98101e-05           1.04457               0               
42     3.64711e-62     7.31401e-90           8.98132e-74           3.39986e-66           1.60512e-61           2.67577               0               
43     4.37073e-25     3.47998e-27           1.76138e-24           1.58772e-25           8.6686e-32            0.549556              0               
44     3.7605e-31      4.27037e-39           9.95374e-33           1.53651e-30           1.08594e-31           1.18806               0               
45     4.04372e-24     2.59243e-25           1.68329e-23           7.04957e-25           1.05786e-31           0.519757              0               
46     1.33479e-42     5.94045e-52           1.72001e-44           5.64077e-42           2.16653e-43           1.14422               0               
47     1.35777e-43     2.25758e-59           2.46606e-48           8.58113e-44           5.11766e-43           2.44769               0               
48     0.0499169       0.0561653             0.0531513             0.0487077             0.0386666             0.86825               0.057337        
49     1.96829e-05     3.82895e-07           5.30745e-06           2.04777e-05           6.04596e-05           2.1559                0               
50     0.000405193     8.78043e-05           0.000341697           0.000633169           0.000720655           1.57024               0               
51     2.96837e-05     7.63934e-07           9.45881e-06           3.46628e-05           8.57577e-05           2.0821                0               
52     1.32177e-05     2.25272e-07           2.99545e-06           1.21079e-05           4.28446e-05           2.22342               0               
53     5.45594e-05     3.79759e-06           3.17559e-05           7.74856e-05           0.000127086           1.83557               0               
54     0.00214174      0.00106263            0.00259199            0.00316738            0.00260415            1.25797               0               
55     0.000155842     8.26997e-05           0.000202015           0.000237703           0.00016347            1.17881               0               
56     0.000271792     0.00014595            0.000356017           0.000416326           0.000277909           1.16609               0               
57     0.000893163     0.000532833           0.00126186            0.00132778            0.000808493           1.09718               0               
58     0.0144581       0.0270016             0.0150032             0.00662014            0.00130573            0.344128              0.034155        
59     0.000283447     0.000181842           0.000368863           0.000384564           0.000312229           1.17315               0               
60     0.0169556       0.0355166             0.0131142             0.00380049            0.000815896           0.237618              0.053287        
61     2.50723e-07     7.5704e-09            2.27666e-07           5.58611e-07           3.09629e-07           1.40575               0               
62     9.24787e-12     1.163e-11             2.80129e-11           1.05851e-12           2.41878e-17           0.412606              0               
63     0.00796978      0.011893              0.000181192           2.55088e-07           1.16258e-14           0.048753              0.057337        
64     3.91156e-28     4.7904e-32            1.16445e-27           5.57053e-28           2.26729e-34           0.691327              0               
65     4.11909e-37     2.52967e-41           1.02393e-36           7.88918e-37           1.12062e-41           0.756681              0               
66     1.98789e-07     8.71169e-07           3.73618e-09           8.89601e-14           1.95088e-25           0.137681              0               
67     4.88026e-10     2.14418e-09           3.70138e-12           1.42252e-17           7.76738e-32           0.136749              0               
68     0.00574355      0.000727843           7.45598e-09           3.52915e-16           5.26433e-32           0.00391945            0.061197        
69     0.00566152      0.0036311             3.27546e-06           8.07093e-11           9.98604e-22           0.0199021             0.053052        
70     8.05657e-05     0.000342575           1.19894e-05           1.90222e-08           7.59319e-16           0.148538              0               
71     0.00566152      0.0036311             3.27546e-06           8.07093e-11           9.98604e-22           0.0199021             0.053052        
72     6.53484e-16     2.50582e-15           3.70231e-16           4.07815e-20           1.62983e-30           0.183218              0               
73     3.49419e-27     5.71296e-33           3.50351e-27           1.18748e-26           2.81124e-31           0.954007              0               
74     5.41014e-23     2.55908e-26           1.45775e-22           9.23088e-23           3.57312e-28           0.728827              0               
75     0.00220519      0.000737143           8.42468e-08           5.85862e-14           3.43874e-29           0.0103428             0.022355        
76     8.38339e-22     1.43057e-21           2.25868e-21           4.19087e-25           2.33436e-36           0.360142              0               
77     4.36785e-29     2.03149e-33           1.54197e-28           3.80376e-29           1.72153e-35           0.617736              0               
78     4.50905e-26     6.91774e-27           1.91275e-25           2.57828e-28           4.97876e-38           0.489905              0               
79     0.00566152      0.0036311             3.27546e-06           8.07093e-11           9.98604e-22           0.0199021             0.053052        
80     3.35051e-10     1.4635e-09            1.11173e-11           2.09756e-16           3.39104e-28           0.138877              0               
81     1.7253e-26      1.10326e-28           7.51744e-26           6.48565e-28           3.62307e-36           0.506364              0               
82     1.21749e-12     3.78298e-12           1.57121e-12           4.19174e-15           1.81209e-22           0.244118              0               
83     0.00796978      0.011893              0.000181192           2.55088e-07           1.16258e-14           0.048753              0.057337        
84     4.12347e-09     1.80023e-08           1.45796e-10           2.96877e-15           3.88641e-27           0.139058              0               
85     8.17624e-09     3.25924e-08           3.38881e-09           3.86168e-12           4.96757e-20           0.170667              0               
86     2.7339e-44      1.22815e-54           4.24024e-46           1.19661e-43           2.38696e-46           1.08844               0               
87     1.81206e-18     7.07966e-19           7.20127e-18           6.59406e-20           2.78803e-27           0.474265              0               
88     6.78194e-08     1.71564e-07           1.22686e-07           4.23493e-09           3.44872e-14           0.29996               0               
89     0.00566152      0.0036311             3.27546e-06           8.07093e-11           9.98604e-22           0.0199021             0.053052        
90     1.6726e-06      7.36089e-06           5.31276e-10           3.19237e-16           4.38408e-29           0.136146              0               
91     0.00796978      0.011893              0.000181192           2.55088e-07           1.16258e-14           0.048753              0.057337        
92     1.84937e-19     6.49251e-19           1.64679e-19           1.14384e-23           4.59319e-36           0.210137              0               
93     2.87398e-25     7.34591e-30           3.22624e-25           9.42213e-25           4.51323e-29           0.938079              0               
94     5.18692e-05     0.000227153           1.13181e-06           9.55878e-11           4.64891e-21           0.137933              0               
95     1.93859e-10     3.54734e-10           4.81996e-10           1.64766e-11           8.27708e-17           0.361124              0               
96     4.03441e-06     1.76395e-05           1.16651e-07           1.58181e-11           2.14879e-21           0.138523              0               
97     9.10777e-38     1.45281e-45           3.04904e-38           3.70357e-37           1.21586e-42           1.04283               0               
98     3.3035e-10      1.43237e-09           2.15589e-11           3.34415e-15           4.96014e-25           0.141545              0               
99     5.14655e-06     2.03208e-05           2.31002e-06           2.00371e-08           2.24336e-14           0.174264              0               
100    1.34011e-24     1.06973e-27           4.67362e-24           1.22335e-24           4.39104e-31           0.623263              0               
101    9.16497e-10     3.12128e-09           9.02986e-10           9.39227e-12           5.06175e-18           0.220218              0               
102    7.4629e-30      2.94548e-36           1.94108e-30           3.09004e-29           4.07598e-33           1.05295               0               
103    1.40475e-10     3.34162e-10           2.7943e-10            4.66033e-12           5.07932e-18           0.308608              0               
104    1.85926e-25     5.11458e-27           8.02651e-25           1.0525e-26            6.05291e-35           0.507139              0               
105    5.47009e-56     1.28078e-76           9.32305e-63           5.46208e-57           2.35286e-55           2.63976               0               
106    0.00574355      0.000727843           7.45598e-09           3.52915e-16           5.26433e-32           0.00391945            0.061197        
107    1.20097e-40     1.16625e-50           2.05108e-42           5.23903e-40           2.61183e-42           1.09293               0               
108    1.83174e-40     9.37937e-51           5.09669e-42           8.00268e-40           8.14474e-43           1.08526               0               
109    4.42297e-05     0.000193598           1.06482e-06           1.14066e-10           1.34038e-20           0.138121              0               
110    7.80423e-34     1.15084e-38           1.79767e-33           1.6371e-33            8.15525e-40           0.780939              0               
111    7.87557e-52     5.70554e-72           3.63675e-59           1.9425e-53            3.44675e-51           2.6669                0               
112    3.7914e-19      2.69445e-20           1.5978e-18            4.39189e-20           3.87901e-27           0.511398              0               
113    1.26284e-09     5.50817e-09           4.97934e-11           1.09175e-15           1.51136e-27           0.139396              0               
114    2.85872e-42     2.81925e-53           6.66483e-45           9.41788e-42           3.15715e-42           1.48564               0               
115    2.62017e-46     9.85395e-62           3.54169e-50           6.96396e-46           4.56751e-46           1.71649               0               
116    8.58809e-31     6.44568e-35           1.35138e-30           2.4282e-30            1.24355e-34           0.878073              0               
117    1.72376e-10     7.5719e-10            1.46721e-12           6.99567e-19           5.8048e-36            0.136827              0               
118    1.80835e-63     6.19929e-93           4.41187e-76           5.67564e-68           7.95879e-63           2.67579               0               
119    5.82754e-55     3.98404e-76           9.02477e-63           7.15762e-57           2.55764e-54           2.67137               0               
120    1.90289e-33     4.36256e-39           1.10935e-33           7.26506e-33           5.42157e-37           1.00991               0               
121    1.94187e-18     6.82719e-19           7.33914e-18           5.24647e-19           2.69332e-24           0.508616              0               
122    8.14849e-11     1.93453e-10           1.64379e-10           7.97084e-13           1.62298e-20           0.305888              0               
123    2.08873e-51     9.43878e-67           1.47775e-55           3.08458e-51           6.10813e-51           2.14278               0               
124    7.09452e-38     5.78616e-49           2.02141e-39           3.10027e-37           1.93148e-40           1.08455               0               
125    2.50608e-36     8.7087e-46            2.91938e-38           1.03321e-35           6.68365e-37           1.18206               0               
126    3.37483e-08     1.48402e-07           1.30394e-10           2.49132e-16           1.2591e-30            0.13644               0               
127    8.51153e-38     1.01492e-50           2.13276e-40           3.67991e-37           6.40291e-39           1.11417               0               
128    0.00566152      0.0036311             3.27546e-06           8.07093e-11           9.98604e-22           0.0199021             0.053052        
129    2.09901e-36     3.90833e-42           3.27856e-36           5.95951e-36           2.19288e-41           0.879582              0               
130    1.15087e-07     5.06177e-07           3.41528e-10           5.71701e-16           6.26386e-30           0.136366              0               
131    1.27758e-25     4.17402e-29           4.49729e-25           1.12514e-25           8.51266e-32           0.619019              0               
132    3.22109e-08     1.416e-07             1.66107e-10           3.75415e-16           7.69888e-29           0.136548              0               
133    7.66382e-20     7.03187e-20           2.65438e-19           1.5418e-21            4.55212e-29           0.428315              0               
134    8.44119e-21     1.32359e-22           3.67359e-20           2.82878e-22           5.89288e-32           0.50505               0               
135    2.79419e-22     2.68849e-25           1.0817e-21            1.47799e-22           1.28789e-29           0.572178              0               
136    0.00681964      0.0119777             0.000367688           1.46269e-06           6.55237e-13           0.0605216             0.04404         
137    2.3788e-15      1.86476e-16           1.01632e-14           1.19834e-16           6.22806e-25           0.502081              0               
138    1.70654e-21     6.20118e-23           7.29722e-21           1.51542e-22           5.88737e-30           0.510687              0               
139    1.05016e-12     3.18618e-15           5.82536e-13           3.21263e-12           8.23577e-13           1.29595               0               
140    1.05931e-09     1.29765e-09           2.59955e-09           7.56082e-10           8.9245e-12            0.499195              0               
141    9.85929e-12     2.00298e-14           3.78124e-12           2.47551e-11           1.48361e-11           1.579                 0               
142    4.00543e-16     6.5099e-21            1.7032e-17            4.99478e-16           1.24634e-15           2.20473               0               
143    2.36674e-16     2.28133e-21           6.97088e-18           2.38582e-16           7.96087e-16           2.29742               0               
144    0.000949347     0.000682166           0.00149612            0.00146734            0.000532613           0.924896              0               
145    2.78287e-18     1.23646e-25           1.74572e-21           2.47841e-19           1.19983e-17           2.64335               0               
146    8.34191e-35     9.16761e-39           2.67802e-34           9.93306e-35           2.97292e-41           0.660283              0               
147    6.41701e-37     7.18732e-48           1.59115e-39           2.147e-36             6.7564e-37            1.46703               0               
148    6.40964e-07     2.66917e-08           2.78327e-07           8.55717e-07           1.66025e-06           1.95545               0               
149    7.20694e-05     3.35922e-05           9.02157e-05           0.000118041           7.53403e-05           1.19739               0               
150    7.41996e-08     7.49614e-10           2.2809e-08            1.05432e-07           1.97574e-07           2.0053                0               
151    0.0258521       0.0398207             0.03039               0.0197387             0.0061626             0.515258              0.04404         
152    1.10197e-06     8.39708e-08           7.58394e-07           1.87379e-06           2.13381e-06           1.6782                0               
153    0.0228191       0.0430763             0.024722              0.0103042             0.00104555            0.321349              0.053052        
154    3.64309e-41     3.26725e-47           4.43988e-41           1.1594e-40            2.05302e-46           0.925241              0               
155    5.10233e-11     2.17412e-10           7.14852e-12           1.24172e-15           1.51587e-25           0.147768              0               
156    2.11457e-58     1.28123e-86           8.71457e-71           4.48053e-63           9.30653e-58           2.67579               0               
157    8.98432e-65     5.43685e-91           3.97257e-75           3.44556e-68           3.95381e-64           2.67566               0               
158    6.35533e-15     2.76998e-14           2.71092e-16           5.73239e-22           3.69773e-37           0.139664              0               
159    7.23091e-49     3.58593e-62           6.51535e-52           2.8642e-48            3.17594e-49           1.24576               0               
160    6.06704e-56     1.23932e-79           5.27079e-65           1.94132e-58           2.66827e-55           2.67465               0               
161    1.88784e-17     7.85332e-17           4.55384e-18           1.54383e-22           9.74843e-35           0.156168              0               
162    2.45506e-38     2.48112e-50           7.73281e-41           9.76823e-38           1.0292e-38            1.23824               0               
163    2.41107e-34     5.96826e-40           3.25529e-34           7.35622e-34           3.20425e-39           0.90776               0               
164    2.27096e-56     5.03567e-78           3.21429e-64           3.49473e-58           9.95992e-56           2.67025               0               
165    2.01956e-29     4.34853e-36           3.90433e-30           8.4812e-29            1.67821e-31           1.06464               0               
166    4.3542e-21      9.19112e-22           1.78078e-20           4.36666e-22           2.39059e-28           0.497692              0               
167    2.66681e-67     7.61242e-97           1.8318e-80            1.80509e-72           1.17371e-66           2.6758                0               
168    5.99346e-36     1.72078e-42           3.52218e-36           2.2856e-35            9.9204e-41            1.00919               0               
169    5.75045e-57     1.71765e-82           3.66628e-67           3.20355e-60           2.53055e-56           2.6756                0               
170    1.00748e-64     8.88868e-100          8.24271e-82           2.16623e-72           4.43409e-64           2.6758                0               
171    2.09276e-45     1.39736e-59           1.22888e-48           8.56447e-45           6.44909e-46           1.1985                0               
172    3.87898e-37     5.86721e-44           1.08827e-37           1.59817e-36           2.09655e-40           1.05023               0               
173    8.97828e-30     2.62581e-33           3.50658e-29           4.44654e-30           1.79118e-36           0.567751              0               
174    1.24714e-07     5.48028e-07           8.60537e-10           4.25622e-15           1.67729e-28           0.136693              0               
175    6.65155e-25     3.61431e-29           2.51629e-24           4.11129e-25           2.67118e-32           0.584112              0               
176    0.00662246      0.00322957            1.3241e-06            1.15181e-11           3.33786e-23           0.0151054             0.0646          
177    0.00783993      0.00278544            4.46657e-07           9.10247e-13           1.24437e-25           0.0109948             0.079066        
178    1.08772e-08     4.60194e-08           1.85259e-09           3.36694e-13           1.98794e-23           0.150281              0               
179    0.00512954      0.00119873            5.74104e-08           1.72417e-14           2.20349e-29           0.00722886            0.053287        
180    1.24624e-07     5.47031e-07           1.46097e-09           1.10539e-14           1.98873e-28           0.137093              0               
181    0.00775257      0.00539578            6.37834e-06           2.52273e-10           1.43391e-20           0.0216196             0.071586        
182    8.45857e-32     5.72507e-36           1.82441e-31           1.89829e-31           1.08201e-36           0.80043               0               
183    5.53206e-14     2.19053e-13           2.44203e-14           2.59109e-18           1.32578e-28           0.172816              0               
184    5.74037e-07     2.47372e-06           5.27061e-08           1.24307e-11           2.72004e-21           0.143755              0               
185    3.13954e-15     1.20452e-14           1.77236e-15           7.61368e-20           4.14719e-32           0.183042              0               
186    7.0152e-20      2.60105e-21           3.03536e-19           2.61327e-21           3.01925e-29           0.503769              0               
187    0.00802247      0.0121122             0.000193802           2.95041e-07           1.66043e-14           0.0494585             0.057337        
188    1.46407e-08     6.29184e-08           1.51736e-09           5.93099e-13           6.57334e-22           0.144741              0               
189    3.27875e-36     8.02394e-43           6.12056e-37           1.38099e-35           8.37925e-39           1.06345               0               
190    3.70054e-12     1.11239e-11           5.15488e-12           7.95331e-15           1.75207e-23           0.252355              0               
191    7.67049e-15     1.40574e-14           1.96935e-14           8.26491e-18           1.5466e-28            0.349728              0               
192    1.80226e-29     4.04399e-36           9.09977e-30           7.02186e-29           2.31369e-33           1.02024               0               
193    4.09269e-27     1.62949e-30           1.52446e-26           2.76637e-27           4.22301e-34           0.591777              0               
194    3.84039e-14     1.0379e-13            6.51816e-14           5.08018e-17           2.03346e-27           0.277463              0               
195    7.59871e-09     3.3381e-08            6.22114e-11           2.8228e-16            3.51832e-30           0.1368                0               
196    7.88683e-21     8.76203e-21           2.59355e-20           1.37607e-23           2.7682e-33            0.409796              0               
197    4.0003e-15      1.7355e-14            2.51004e-16           8.79022e-21           2.58601e-31           0.141334              0               
198    2.73791e-39     3.29657e-49           9.71621e-41           1.1923e-38            2.98384e-41           1.08657               0               
199    3.81063e-38     1.26855e-49           1.94905e-40           1.6559e-37            1.92763e-39           1.10493               0               
200    9.65743e-18     7.73908e-18           3.43921e-17           3.72799e-19           8.10801e-26           0.44043               0               
