Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0996)   P(D|M,rr[2]=0.4147)   P(D|M,rr[3]=0.9621)   P(D|M,rr[4]=2.5237)   Posterior mean        P(D|M,rr[0]=0)  
18     4.14495e-05     0.000173653           3.52421e-07           3.17468e-12           9.92834e-25           0.105186              0               
19     2.85784e-13     1.93601e-13           9.83929e-13           2.21918e-14           3.14979e-21           0.392451              0               
20     1.87151e-23     1.41876e-27           5.32483e-23           2.53163e-23           7.83042e-30           0.620304              0               
21     0.00128787      0.000979965           5.44817e-08           3.38851e-15           1.83446e-33           0.0189488             0.022355        
22     4.73642e-19     8.6318e-22            1.82232e-18           1.65168e-19           2.56665e-27           0.482764              0               
23     1.91092e-06     7.89473e-06           1.2733e-07            1.07562e-11           1.21515e-21           0.109766              0               
24     2.96377e-11     1.21575e-10           2.84417e-12           2.24899e-17           2.0437e-30            0.112076              0               
25     5.43899e-09     2.28294e-08           3.55882e-12           1.11406e-19           8.56841e-37           0.104568              0               
26     1.30467e-13     5.0534e-14            4.94448e-13           2.7202e-15            2.60601e-23           0.407528              0               
27     9.89569e-10     4.01438e-09           1.39829e-10           8.47994e-15           8.59529e-26           0.115649              0               
28     1.95734e-09     8.21292e-09           4.02206e-12           6.14485e-19           2.81378e-35           0.104679              0               
29     1.41949e-26     1.27285e-29           5.92618e-26           3.15859e-28           4.58937e-38           0.438159              0               
30     2.45933e-15     5.02043e-15           5.30359e-15           2.48589e-19           3.06329e-31           0.274403              0               
31     1.23526e-24     3.20274e-26           5.13944e-24           1.41541e-26           6.37213e-36           0.43471               0               
32     2.51203e-16     1.36424e-16           9.14111e-16           4.01844e-18           1.09633e-25           0.394596              0               
33     1.3701e-20      1.39261e-22           4.57176e-20           1.166e-20             1.15526e-25           0.550855              0               
34     0.00358331      0.00453571            2.34072e-06           1.02078e-11           1.6796e-24            0.0315817             0.053052        
35     1.0119e-57      7.60268e-75           4.71873e-62           2.31742e-57           1.93048e-57           1.75449               0               
36     9.53061e-24     6.06433e-28           3.27858e-23           7.22315e-24           2.79642e-31           0.538899              0               
37     1.81759e-46     6.98167e-63           3.41095e-51           1.42645e-46           6.20376e-46           2.34221               0               
38     1.40816e-29     5.41568e-36           1.25562e-29           4.65587e-29           5.09246e-35           0.887671              0               
39     4.40955e-44     6.05821e-57           1.87077e-46           1.84281e-43           6.45339e-46           1.01483               0               
40     2.23624e-54     1.33898e-79           2.22447e-63           1.00219e-56           9.37771e-54           2.64686               0               
41     1.45037e-37     5.01606e-44           5.65028e-38           5.52254e-37           1.10343e-40           0.95668               0               
42     6.70167e-30     3.31329e-39           6.32463e-32           2.59923e-29           2.07809e-30           1.12946               0               
43     4.68358e-60     2.70505e-87           6.117e-70             1.80865e-62           1.96436e-59           2.6471                0               
44     1.97801e-60     2.07217e-90           8.03486e-72           6.5826e-64            8.30304e-60           2.64848               0               
45     1.56484e-51     2.01908e-68           1.26613e-55           4.5642e-51            2.00489e-51           1.50987               0               
46     1.73241e-51     4.81577e-79           3.56374e-63           1.368e-55             7.27253e-51           2.64858               0               
47     3.94985e-42     3.50938e-64           5.93539e-52           5.71925e-46           1.65809e-41           2.64855               0               
48     9.68434e-10     3.58814e-09           4.77073e-10           2.76173e-13           9.37159e-23           0.143381              0               
49     1.7138e-46      3.32782e-60           3.50615e-49           6.99223e-46           1.98824e-47           1.05471               0               
50     1.67117e-21     4.79646e-23           6.75046e-21           2.17169e-22           1.89076e-29           0.450708              0               
51     1.11843e-50     2.42126e-66           6.41096e-54           4.64436e-50           5.01899e-52           1.02714               0               
52     2.45561e-21     4.51073e-22           9.85255e-21           5.03928e-24           2.0893e-37            0.420996              0               
53     3.95943e-21     1.13316e-22           1.64928e-20           1.55659e-23           1.55212e-35           0.433468              0               
54     3.7944e-43      4.24321e-53           1.06057e-44           1.5814e-42            8.85355e-46           1.00678               0               
55     0.000737679     0.000777281           0.00143185            0.000832431           5.52255e-05           0.546093              0               
56     1.50231e-07     1.23963e-10           7.84603e-09           7.49878e-08           5.47715e-07           2.4257                0               
57     0.000156371     0.000104383           0.000254355           0.000239196           5.85141e-05           0.789245              0               
58     0.0187108       0.0451989             0.0175704             0.00359668            6.44859e-05           0.205897              0.061197        
59     0.0419845       0.0837437             0.0496976             0.0208569             0.00233432            0.326932              0.099081        
60     5.77667e-08     2.45857e-09           3.01041e-08           8.93728e-08           1.2057e-07            1.74404               0               
61     0.0001045       7.50872e-05           0.000177576           0.000156059           2.99707e-05           0.734179              0               
62     5.78734e-51     1.33176e-71           4.93002e-59           4.11595e-53           2.42542e-50           2.64583               0               
63     2.11707e-43     3.22724e-58           1.11506e-47           2.18219e-43           6.70517e-43           2.24617               0               
64     1.46868e-18     4.91054e-19           5.67301e-18           1.46732e-21           1.13558e-32           0.408985              0               
65     2.38731e-08     7.74385e-08           2.26608e-08           1.20248e-10           8.87706e-18           0.18037               0               
66     6.21822e-47     5.13434e-59           8.29994e-49           2.59956e-46           2.55576e-49           1.00948               0               
67     2.70339e-13     9.20525e-13           2.14306e-13           5.42513e-17           1.48319e-27           0.167002              0               
68     2.69895e-49     5.21595e-73           1.48382e-57           5.09029e-51           1.12793e-48           2.64125               0               
69     1.04617e-32     2.90609e-36           4.34674e-32           4.48092e-34           2.35049e-44           0.441024              0               
70     0.0022974       0.0013327             2.96851e-08           6.18272e-16           1.00569e-33           0.0144437             0.041977        
71     1.00289e-05     4.1932e-05            1.69404e-07           6.95455e-12           4.3575e-22            0.105847              0               
72     4.3229e-14      1.64728e-13           1.67472e-14           1.83283e-19           5.6157e-32            0.135033              0               
73     6.00129e-28     2.60395e-31           2.45655e-27           6.25327e-29           1.12993e-37           0.44941               0               
74     3.52872e-18     8.22436e-20           1.46284e-17           1.02936e-19           3.81862e-29           0.437341              0               
75     0.00452811      0.00335315            1.99749e-07           2.88606e-14           1.58187e-29           0.0184411             0.079066        
76     7.56884e-20     6.49655e-22           3.04827e-19           1.22639e-20           8.86919e-28           0.456683              0               
77     1.36126e-44     1.33906e-59           1.6315e-47            5.71201e-44           9.46712e-48           1.00981               0               
78     6.37845e-20     5.17642e-21           2.56641e-19           5.95046e-21           8.38545e-28           0.441559              0               
79     1.39502e-23     5.87888e-27           5.06471e-23           7.91001e-24           3.64081e-31           0.51275               0               
80     2.62594e-14     7.14189e-14           3.88084e-14           9.81e-18              1.36514e-28           0.221007              0               
81     5.81919e-52     8.45725e-81           5.81672e-63           5.50083e-55           2.44235e-51           2.64824               0               
82     2.75065e-33     6.07579e-41           9.96702e-34           1.05505e-32           2.413e-38             0.960113              0               
83     1.83684e-23     6.81101e-25           7.6393e-23            3.65993e-26           1.37225e-38           0.432536              0               
84     1.19611e-22     1.33798e-25           2.52272e-22           2.49717e-22           5.22076e-27           0.720835              0               
85     6.84589e-07     1.89866e-09           8.50312e-08           5.01248e-07           2.28573e-06           2.29559               0               
86     2.82378e-66     1.15123e-102          2.51906e-81           2.19514e-71           1.18542e-65           2.64861               0               
87     1.11819e-65     1.79306e-106          7.08717e-83           9.59189e-72           4.69416e-65           2.64861               0               
88     3.75396e-58     1.04307e-81           3.60226e-65           1.02542e-58           1.47337e-57           2.54197               0               
89     0.00345608      0.00111967            0.00343481            0.00481596            0.0051382             1.38425               0               
90     0.00146349      0.00027742            0.00120368            0.00220201            0.00246062            1.51266               0               
91     0.00149192      0.000264222           0.00121419            0.00220586            0.00257881            1.53495               0               
92     2.05223e-50     2.94488e-71           9.60189e-57           9.79748e-51           7.63555e-50           2.46223               0               
93     6.85032e-23     4.73695e-27           2.08215e-22           7.93571e-23           9.2118e-30            0.593717              0               
94     1.7839e-45      5.40956e-58           4.23877e-48           7.17922e-45           3.05371e-46           1.0762                0               
95     3.5541e-34      7.32694e-40           1.07252e-33           4.19494e-34           6.42678e-41           0.596714              0               
96     3.20798e-49     1.7346e-64            1.63228e-52           1.33709e-48           9.45322e-51           1.02113               0               
97     9.35558e-10     3.0202e-09            9.06852e-10           4.29008e-13           1.65521e-22           0.180966              0               
98     1.35055e-48     7.70586e-65           1.88408e-52           5.35611e-48           3.13319e-49           1.10025               0               
99     0.00395515      0.00381181            6.45816e-07           5.52138e-13           8.56904e-27           0.0240114             0.0646          
100    9.22796e-55     3.31104e-71           1.42885e-58           3.49136e-54           3.82407e-55           1.17146               0               
101    3.52153e-35     6.60229e-40           1.3295e-34            1.48831e-35           8.9483e-44            0.493021              0               
102    0.00525927      0.0130729             0.000284882           3.9295e-07            4.6148e-15            0.0675188             0.04404         
103    5.44717e-31     2.17989e-36           1.57655e-30           7.10169e-31           9.49964e-39           0.613606              0               
104    1.64402e-19     4.98284e-21           6.82107e-19           3.07086e-21           1.05417e-30           0.435353              0               
105    6.46255e-12     2.60653e-11           1.0645e-12            1.7673e-17            1.31378e-29           0.117492              0               
106    0.00588407      0.0132149             0.000133225           5.35975e-08           4.15818e-17           0.0582644             0.057337        
107    1.72088e-09     7.10433e-09           1.19927e-10           2.30207e-15           1.04616e-27           0.110006              0               
108    5.60142e-05     0.000230733           4.41391e-06           1.35988e-09           1.0358e-18            0.110729              0               
109    0.00576731      0.0127435             0.000114555           3.78014e-08           1.67807e-17           0.0570725             0.057337        
110    0.00576731      0.0127435             0.000114555           3.78014e-08           1.67807e-17           0.0570725             0.057337        
111    0.0030963       0.000880793           2.053e-09             2.60415e-18           4.78591e-37           0.00708236            0.061197        
112    8.67699e-29     2.23882e-31           3.61807e-28           2.22978e-30           6.06044e-39           0.438498              0               
113    5.05907e-09     2.11842e-08           5.38272e-11           3.0357e-17            1.77227e-33           0.105355              0               
114    8.89739e-16     3.37122e-15           3.63903e-16           6.65568e-21           6.11681e-34           0.136734              0               
115    4.65576e-06     1.95411e-05           3.82857e-09           8.56959e-16           4.08103e-31           0.104581              0               
116    1.20328e-20     3.18355e-20           1.86782e-20           2.21215e-25           8.95057e-40           0.22679               0               
117    1.55827e-18     2.56518e-18           3.97613e-18           3.23878e-22           1.94303e-34           0.305547              0               
118    1.04756e-17     2.67873e-18           4.11503e-17           1.47762e-19           4.32095e-28           0.416973              0               
119    1.46828e-30     1.28485e-37           2.74576e-31           5.88849e-30           8.05473e-34           0.98432               0               
120    3.82242e-10     1.5693e-09            3.53522e-11           8.48664e-16           1.46151e-27           0.111802              0               
121    2.54177e-12     1.02822e-11           3.8818e-13            4.59964e-18           1.41755e-31           0.116547              0               
122    5.62602e-06     2.36162e-05           1.87903e-09           7.5226e-17            1.53734e-34           0.104543              0               
123    2.47603e-47     2.33472e-64           5.61208e-51           1.03646e-46           2.92307e-49           1.01428               0               
124    1.24093e-19     1.32136e-21           5.13325e-19           6.29757e-21           1.32727e-29           0.441291              0               
125    7.96623e-40     6.97064e-50           4.03159e-41           3.30391e-39           8.35768e-45           1.00278               0               
126    1.00168e-09     2.35566e-09           1.83992e-09           9.46028e-12           1.44195e-19           0.251237              0               
127    5.86062e-72     1.75421e-109          4.64897e-88           7.3202e-78            2.46029e-71           2.64861               0               
128    1.20372e-35     1.98724e-45           6.34009e-38           4.56211e-35           4.84758e-36           1.1662                0               
129    2.29783e-29     2.03046e-32           9.42311e-29           2.21159e-30           2.48441e-39           0.448286              0               
130    1.12879e-35     1.05671e-41           4.50508e-35           2.3358e-36            1.96413e-46           0.463503              0               
131    1.34034e-51     9.38928e-70           1.64025e-56           1.65189e-51           3.97485e-51           2.16745               0               
132    1.69959e-59     2.45918e-87           1.0996e-69            5.31297e-62           7.12956e-59           2.64739               0               
133    8.21988e-52     1.65046e-73           2.88566e-58           4.04428e-52           3.04628e-51           2.45653               0               
134    6.32921e-09     2.61943e-08           3.75749e-10           2.61263e-14           1.47223e-24           0.109194              0               
135    4.22777e-36     5.49722e-44           1.98436e-36           1.57637e-35           1.61835e-40           0.945479              0               
136    2.22749e-47     3.49876e-63           4.77485e-51           8.90188e-47           4.48656e-48           1.0883                0               
137    1.52197e-12     1.01194e-12           5.24872e-12           1.2859e-13            2.16449e-20           0.394376              0               
138    2.9901e-32      6.97489e-37           1.02104e-31           2.34205e-32           1.18798e-40           0.542376              0               
139    5.42443e-38     1.46837e-53           8.38358e-42           1.74533e-37           5.31768e-38           1.3924                0               
140    1.79599e-19     8.69934e-21           7.39917e-19           5.34036e-21           8.14764e-30           0.435438              0               
141    0.0177924       0.0368028             0.0208719             0.00781398            0.000483819           0.29589               0.04404         
142    2.38037e-05     2.11137e-05           6.18629e-05           1.68994e-05           5.2141e-08            0.463632              0               
143    2.34529e-16     9.86066e-17           8.85594e-16           3.53035e-19           4.11162e-30           0.402273              0               
144    0.00576731      0.0127435             0.000114555           3.78014e-08           1.67807e-17           0.0570725             0.057337        
145    0.0030963       0.000880793           2.053e-09             2.60415e-18           4.78591e-37           0.00708236            0.061197        
146    0.00347405      0.00407788            1.5048e-06            3.68101e-12           1.20252e-25           0.029269              0.053052        
147    4.87782e-28     1.57304e-31           1.99875e-27           4.88019e-29           2.74239e-38           0.448851              0               
148    1.04297e-33     3.88961e-40           1.3294e-33            3.04898e-33           7.37208e-40           0.83526               0               
149    1.09733e-14     4.14491e-14           4.61652e-15           3.31133e-19           8.29506e-31           0.137661              0               
150    1.84518e-06     7.72691e-06           1.91465e-08           1.87835e-13           1.243e-26             0.105334              0               
151    1.42251e-14     2.69185e-14           3.27609e-14           3.77272e-17           2.77513e-26           0.286493              0               
152    3.17811e-15     1.25212e-14           8.20468e-16           1.11779e-21           9.04362e-38           0.124852              0               
153    7.35953e-05     1.03396e-05           6.69277e-05           0.000109385           0.000122301           1.50372               0               
154    2.01554e-55     3.27219e-78           2.65195e-62           7.35293e-56           7.72594e-55           2.50618               0               
155    0.00576731      0.0127435             0.000114555           3.78014e-08           1.67807e-17           0.0570725             0.057337        
156    7.56737e-28     2.3744e-30            3.1683e-27            6.11393e-30           1.83129e-41           0.436043              0               
157    2.97724e-13     1.22186e-12           2.79897e-14           1.90471e-19           3.89089e-33           0.111922              0               
158    1.18486e-21     1.29457e-24           4.07835e-21           8.94423e-22           7.88285e-29           0.538406              0               
159    7.64203e-09     3.19195e-08           1.61806e-10           7.80566e-16           3.1466e-31            0.106184              0               
160    2.39733e-12     1.00249e-11           3.91566e-14           4.13581e-20           5.05975e-36           0.105803              0               
161    0.00576731      0.0127435             0.000114555           3.78014e-08           1.67807e-17           0.0570725             0.057337        
162    2.53694e-06     1.06267e-05           2.3408e-08            2.0188e-13            2.49138e-26           0.105243              0               
163    0.00576731      0.0127435             0.000114555           3.78014e-08           1.67807e-17           0.0570725             0.057337        
164    7.12237e-05     0.000298436           5.62018e-07           4.52677e-12           1.25112e-24           0.105138              0               
165    9.4818e-40      2.81551e-53           5.12396e-42           3.97435e-39           9.9753e-43            1.00937               0               
166    8.69768e-20     4.0217e-20            3.24722e-19           1.90603e-22           2.95424e-33           0.399063              0               
167    5.56928e-38     7.82077e-47           5.69181e-39           2.28102e-37           5.34748e-42           0.995749              0               
168    7.00182e-34     6.44013e-42           4.31163e-35           2.89506e-33           1.19099e-36           1.00194               0               
169    1.18199e-42     1.09624e-54           1.5847e-44            4.94463e-42           1.54702e-45           1.00837               0               
170    2.30365e-24     2.17231e-38           7.83116e-31           6.33284e-27           9.66442e-24           2.64754               0               
171    9.56449e-62     4.9063e-94            7.14318e-76           5.61703e-67           4.01517e-61           2.64861               0               
172    1.64139e-33     3.04572e-42           3.16836e-35           6.64572e-33           2.13151e-34           1.05775               0               
173    6.16724e-30     2.22571e-35           6.34128e-30           1.95484e-29           3.92105e-34           0.869006              0               
174    1.19563e-40     2.41625e-55           1.8681e-45            3.62804e-41           4.65644e-40           2.53014               0               
175    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
176    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
177    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
178    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
179    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
180    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
181    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
182    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
183    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
184    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
185    0.012066        0.012066              0.012066              0.012066              0.012066              1                     0.012066        
186    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
187    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
188    0.042302        0.042302              0.042302              0.042302              0.042302              1                     0.042302        
189    0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
190    0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
191    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
192    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
193    0.040767        0.040767              0.040767              0.040767              0.040767              1                     0.040767        
194    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
195    0.022951        0.022951              0.022951              0.022951              0.022951              1                     0.022951        
196    0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
197    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
198    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
199    0.00216102      0.000574885           0.00191575            0.00307761            0.00350371            1.46398               0               
200    9.4519e-22      4.26566e-30           1.9468e-24            5.4943e-22            3.41654e-21           2.42059               0               
201    1.04661e-28     1.06171e-44           3.46108e-36           7.71974e-32           4.39291e-28           2.64832               0               
202    3.50626e-43     5.85465e-61           3.56283e-49           3.39712e-44           1.43796e-42           2.61078               0               
203    8.07648e-56     1.00503e-80           1.79506e-65           1.32802e-58           3.38918e-55           2.64797               0               
204    6.85786e-51     6.15067e-66           5.35361e-54           2.86647e-50           1.19299e-52           1.01638               0               
205    3.7482e-47      2.83242e-64           1.80075e-52           1.15565e-47           1.45793e-46           2.52824               0               
206    7.11914e-43     7.32617e-60           1.2036e-46            2.9742e-42            1.42978e-44           1.01752               0               
207    3.02145e-34     1.96967e-43           8.49931e-36           1.25873e-33           1.17602e-36           1.00737               0               
208    1.32176e-14     3.90047e-15           5.13134e-14           2.73844e-16           1.2615e-24            0.414776              0               
209    6.23502e-22     3.83121e-24           2.60891e-21           4.72688e-24           2.23925e-34           0.435738              0               
210    2.44847e-06     1.02663e-05           1.23654e-08           4.44222e-14           3.07936e-27           0.104914              0               
211    3.7329e-15      1.94384e-16           1.23178e-14           3.15856e-15           3.7924e-20            0.546886              0               
212    8.58552e-64     7.49806e-99           1.60868e-79           5.0408e-70            3.60421e-63           2.64861               0               
213    1.58721e-07     7.29561e-11           1.04111e-08           1.1053e-07            5.45297e-07           2.34188               0               
214    1.22498e-51     1.1311e-70            6.81694e-58           1.15635e-52           5.02686e-51           2.61176               0               
215    6.50554e-25     7.62189e-30           5.32637e-25           2.1983e-24            8.82806e-29           0.8977                0               
216    1.57904e-25     9.06255e-27           6.46569e-25           7.25032e-27           1.22767e-34           0.436947              0               
217    2.56784e-23     3.99376e-23           6.78588e-23           1.50751e-27           1.03129e-40           0.312685              0               
218    5.17677e-06     2.17303e-05           1.85431e-09           8.78189e-17           5.36073e-34           0.104545              0               
219    4.47223e-30     1.97711e-35           1.76487e-30           1.69925e-29           1.70828e-32           0.957182              0               
220    1.80126e-46     5.79178e-59           8.71116e-49           7.54602e-46           6.97834e-49           1.01055               0               
221    1.10681e-20     1.14104e-21           4.53086e-20           1.43128e-23           1.91113e-34           0.427241              0               
222    1.21254e-14     1.79849e-15           4.8871e-14            2.33069e-16           4.77455e-26           0.426132              0               
223    6.95508e-36     8.18901e-45           9.5535e-37            2.82419e-35           2.81467e-40           0.990916              0               
224    3.52865e-36     1.326e-43             2.55053e-36           1.22628e-35           5.42934e-42           0.91078               0               
225    3.55653e-27     1.73487e-31           9.19052e-27           5.73966e-27           2.41243e-33           0.656041              0               
226    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
227    0.040767        0.040767              0.040767              0.040767              0.040767              1                     0.040767        
228    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
229    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
230    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
231    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
232    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
233    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
234    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
235    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
236    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
237    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
238    0.00169798      0.00043916            0.00159285            0.00249823            0.00259791            1.42286               0               
239    8.13692e-27     5.09774e-32           7.94789e-27           2.62107e-26           2.31775e-31           0.876033              0               
240    7.83569e-18     8.25051e-18           2.45102e-17           1.33562e-19           1.39114e-26           0.354579              0               
241    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
242    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
243    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
244    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
245    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
246    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
247    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
248    0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
249    0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
250    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
251    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
252    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
253    0.042302        0.042302              0.042302              0.042302              0.042302              1                     0.042302        
254    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
255    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
256    0.022951        0.022951              0.022951              0.022951              0.022951              1                     0.022951        
257    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
258    0.012066        0.012066              0.012066              0.012066              0.012066              1                     0.012066        
259    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
260    0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
261    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
262    1.56166e-13     2.20525e-18           8.16899e-15           1.71584e-13           4.75832e-13           2.19207               0               
263    1.19522e-09     1.09839e-12           1.96406e-10           1.84008e-09           2.97995e-09           1.96037               0               
264    1.44464e-09     1.49789e-12           2.58575e-10           2.38884e-09           3.41568e-09           1.90804               0               
265    8.17221e-54     4.17547e-82           7.40752e-64           7.3818e-56            3.42332e-53           2.64508               0               
266    6.43965e-64     6.54318e-98           6.76451e-78           9.03149e-69           2.70336e-63           2.6486                0               
267    4.27615e-36     2.49131e-43           8.25873e-37           1.71221e-35           3.36237e-39           0.983574              0               
268    8.91189e-30     6.96959e-32           3.72952e-29           4.72824e-32           1.68713e-42           0.435294              0               
269    0.000340278     0.0002539             0.000378726           0.00036426            0.000431604           1.19168               0               
270    2.3269e-59      3.37395e-85           5.85496e-69           1.69607e-61           9.75136e-59           2.64576               0               
271    1.89257e-55     2.36637e-78           5.58336e-63           1.71071e-56           7.77396e-55           2.61332               0               
272    3.82332e-38     4.23834e-49           4.54188e-40           1.59982e-37           6.76898e-41           1.00876               0               
273    1.37626e-16     3.1698e-18            4.46073e-16           1.28511e-16           1.47552e-21           0.561166              0               
274    2.84324e-58     2.01293e-90           3.24993e-71           1.65251e-62           1.19358e-57           2.64859               0               
275    4.44851e-56     2.6635e-87            1.17537e-68           3.70625e-60           1.86745e-55           2.64858               0               
276    0.000733739     0.000225284           0.000823013           0.00122299            0.000808956           1.22041               0               
277    5.61972e-13     1.02533e-12           1.33208e-12           1.75495e-15           4.08343e-24           0.291898              0               
278    3.89763e-19     1.6989e-21            1.44209e-18           1.92444e-19           5.93309e-26           0.502412              0               
279    1.54764e-70     2.24303e-118          6.92796e-93           5.72805e-80           6.49702e-70           2.64861               0               
280    5.33832e-60     1.30008e-93           2.22582e-74           2.4487e-65            2.24103e-59           2.64861               0               
281    2.29248e-28     2.55492e-36           4.42475e-29           9.18125e-28           1.15696e-32           0.983304              0               
282    1.06633e-56     2.85225e-85           1.29036e-67           1.24791e-59           4.47523e-56           2.64815               0               
283    1.36848e-62     3.08466e-100          3.80441e-79           7.27063e-69           5.7449e-62            2.64861               0               
284    1.90828e-65     2.48247e-103          1.96029e-82           4.98555e-72           8.01097e-65           2.64861               0               
285    2.55195e-38     9.68292e-51           5.3008e-42            3.26189e-38           7.45068e-38           2.14949               0               
286    0.0169731       0.0380817             0.0119985             0.00520317            0.00385236            0.346072              0.061197        
287    3.05719e-07     1.51382e-09           6.10714e-08           3.18533e-07           9.02293e-07           2.13352               0               
288    5.73138e-08     3.523e-10             2.35943e-08           9.30885e-08           1.23569e-07           1.79374               0               
289    4.6827e-11      3.08376e-14           7.41555e-12           5.34606e-11           1.35673e-10           2.11901               0               
290    6.28842e-22     2.75283e-33           2.25781e-26           2.75406e-23           2.61232e-21           2.63149               0               
