Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1166)   P(D|M,rr[2]=0.4444)   P(D|M,rr[3]=0.9812)   P(D|M,rr[4]=2.4579)   Posterior mean        P(D|M,rr[0]=0)  
93     1.33317e-12     4.96212e-12           1.11569e-12           5.8734e-16            1.05349e-25           0.201539              0               
94     6.68997e-07     3.02733e-06           2.28739e-08           2.78455e-12           1.72377e-22           0.135653              0               
95     3.53021e-56     1.10985e-73           7.95592e-61           6.31209e-56           9.78339e-56           2.14148               0               
96     0.0105718       0.0081374             2.02073e-05           1.63086e-09           1.25018e-19           0.0226404             0.071586        
97     1.24073e-06     5.65601e-06           9.20231e-10           3.60063e-16           1.66936e-31           0.13291               0               
98     8.31743e-42     3.46931e-51           1.63501e-43           3.73897e-41           3.6908e-43            1.13214               0               
99     2.33694e-17     1.45856e-18           9.84352e-17           6.65586e-18           2.32945e-24           0.539662              0               
100    0.00776412      0.00571155            1.20933e-05           7.33474e-10           2.13522e-20           0.0216077             0.053052        
101    1.43226e-56     1.34287e-76           2.23541e-63           1.12947e-57           6.41727e-56           2.77246               0               
102    1.33497e-06     6.01072e-06           7.59007e-08           2.04302e-11           7.32779e-21           0.137513              0               
103    0.010533        0.0155447             0.000405262           1.11933e-06           1.74934e-13           0.0473025             0.057337        
104    2.90211e-11     1.28923e-10           3.39477e-12           2.16413e-16           6.13178e-28           0.142439              0               
105    0.010533        0.0155447             0.000405262           1.11933e-06           1.74934e-13           0.0473025             0.057337        
106    0.00303183      0.00131798            4.82334e-07           1.37281e-12           4.29995e-27           0.0126842             0.022355        
107    2.33508e-05     0.000106444           2.14537e-08           9.79427e-15           2.68513e-30           0.132925              0               
108    7.95634e-26     4.2742e-28            3.59742e-25           2.59014e-27           2.62627e-37           0.510486              0               
109    0.00701913      0.00219515            3.20091e-07           2.77884e-13           3.33956e-28           0.00911755            0.053287        
110    2.9316e-14      1.27575e-13           6.08793e-15           8.62461e-20           2.69061e-33           0.149872              0               
111    2.01386e-08     9.16991e-08           1.20431e-10           4.65982e-16           6.76441e-29           0.13334               0               
112    0.00784488      0.0015357             6.08437e-08           8.99046e-15           8.93316e-31           0.00570479            0.061197        
113    4.09945e-08     1.8575e-07            1.15899e-09           2.88223e-14           2.36032e-26           0.135167              0               
114    5.85769e-17     1.21158e-16           1.45606e-16           3.0977e-19            5.96461e-28           0.337734              0               
115    8.67825e-22     1.65951e-23           3.51836e-21           4.21781e-22           5.11449e-28           0.570212              0               
116    0.0104286       0.0151103             0.000363881           8.83621e-07           9.76915e-14           0.0461159             0.057337        
117    4.32524e-14     1.83094e-13           1.41093e-14           2.92601e-19           2.83449e-33           0.159589              0               
118    4.75784e-27     2.08531e-29           2.10562e-26           6.15668e-28           1.50003e-36           0.523564              0               
119    1.03369e-34     3.59114e-41           1.06889e-34           3.64407e-34           4.23681e-40           0.979636              0               
120    8.74138e-23     1.30738e-24           3.41896e-22           5.5349e-23            9.09778e-29           0.590302              0               
121    1.59368e-25     2.7127e-28            5.69599e-25           1.56747e-25           9.6151e-32            0.638406              0               
122    2.93743e-39     7.7591e-49            7.23039e-41           1.3287e-38            3.3531e-41            1.11931               0               
123    6.53924e-52     2.7783e-70            4.08598e-58           6.1548e-53            2.91993e-51           2.76682               0               
124    8.1665e-55      3.79474e-76           1.96021e-62           1.77919e-56           3.70562e-54           2.79353               0               
125    2.10442e-29     6.94446e-36           1.9336e-30            9.17464e-29           2.26855e-30           1.14586               0               
126    7.27319e-11     2.20455e-13           4.08916e-11           2.13929e-10           7.65704e-11           1.43095               0               
127    1.89127e-05     2.26629e-07           4.7566e-06            2.02332e-05           6.10139e-05           2.27302               0               
128    7.57852e-53     7.26226e-77           1.32151e-61           7.64225e-55           3.44769e-52           2.79785               0               
129    7.90453e-65     7.10007e-96           2.45711e-78           8.59033e-70           3.60396e-64           2.80156               0               
130    3.19363e-22     5.42651e-24           1.34416e-21           1.06506e-22           7.86665e-30           0.549918              0               
131    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
132    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
133    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
134    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
135    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
136    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
137    0.022355        0.022355              0.022355              0.022355              0.022355              1                     0.022355        
138    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
139    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
140    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
141    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
142    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
143    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
144    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
145    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
146    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
147    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
148    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
149    5.47992e-37     2.31273e-43           5.1544e-37            1.98306e-36           4.32421e-43           0.992175              0               
150    9.70244e-31     3.14606e-34           3.96262e-30           4.60766e-31           4.42979e-39           0.57026               0               
151    1.64262e-26     2.15316e-31           5.25946e-26           2.22983e-26           1.34066e-33           0.688723              0               
152    9.55799e-17     2.25525e-16           2.10186e-16           7.3364e-20            7.66681e-31           0.313262              0               
153    2.22523e-20     1.38734e-21           9.9789e-20            2.80203e-22           7.33258e-32           0.503138              0               
154    8.96352e-07     4.08396e-06           2.84488e-09           4.58143e-15           1.18757e-28           0.13311               0               
155    0.0104286       0.0151103             0.000363881           8.83621e-07           9.76915e-14           0.0461159             0.057337        
156    0.00770444      0.00544147            1.00705e-05           4.9285e-10            8.31689e-21           0.0207245             0.053052        
157    0.0104286       0.0151103             0.000363881           8.83621e-07           9.76915e-14           0.0461159             0.057337        
158    4.60058e-08     2.0858e-07            1.17809e-09           2.48215e-14           1.25844e-26           0.134949              0               
159    1.18073e-13     5.01787e-13           3.65515e-14           1.41031e-18           1.55618e-30           0.158226              0               
160    0.00698687      0.00204817            2.46251e-07           1.57016e-13           8.60618e-29           0.0085455             0.053287        
161    3.79313e-06     1.61248e-05           1.16519e-06           4.25564e-09           4.36587e-16           0.158271              0               
162    0.0104286       0.0151103             0.000363881           8.83621e-07           9.76915e-14           0.0461159             0.057337        
163    1.38438e-11     6.31069e-11           1.23094e-14           9.99783e-22           3.64306e-40           0.132923              0               
164    9.06726e-06     4.1285e-05            5.60031e-08           4.65941e-13           6.93126e-26           0.133356              0               
165    1.7835e-12      1.8683e-12            6.11802e-12           1.45332e-13           6.52733e-20           0.431631              0               
166    0.0104887       0.00776173            1.69047e-05           1.10758e-09           5.02886e-20           0.0217412             0.071586        
167    0.0106794       0.0044625             1.58541e-06           5.95881e-12           3.50918e-25           0.0121919             0.079066        
168    3.00234e-14     1.34246e-13           2.64226e-15           6.60902e-21           4.33423e-37           0.140063              0               
169    0.00555007      0.00182369            2.99145e-07           2.83685e-13           2.42888e-28           0.00958033            0.041977        
170    7.19341e-26     1.2334e-27            3.23538e-25           3.20275e-27           3.25584e-37           0.511128              0               
171    2.18154e-06     9.93191e-06           1.45559e-08           1.35895e-13           2.5322e-26            0.133397              0               
172    1.43197e-12     1.36934e-12           4.98789e-12           1.71659e-13           2.17193e-19           0.444265              0               
173    7.03512e-17     8.05413e-18           2.91415e-16           2.12884e-17           1.47649e-23           0.537782              0               
174    6.50371e-16     9.02779e-16           2.05113e-15           1.13751e-17           1.93216e-25           0.39513               0               
175    6.76075e-39     3.37005e-48           2.37781e-40           3.05539e-38           3.30716e-41           1.11548               0               
176    9.28646e-07     3.68819e-09           1.64725e-07           9.71775e-07           3.09386e-06           2.32364               0               
177    4.02011e-37     1.14328e-42           8.95164e-37           9.37752e-37           9.6603e-44            0.819586              0               
178    7.72529e-20     6.89447e-21           3.41295e-19           4.03515e-21           1.39734e-29           0.506253              0               
179    2.02713e-39     4.26789e-47           1.83008e-39           7.41237e-39           2.45509e-46           0.997248              0               
180    5.72102e-32     1.80259e-39           3.5367e-32            2.25475e-31           4.21928e-37           1.03544               0               
181    3.91344e-18     6.97899e-18           1.08603e-17           3.56623e-21           1.32438e-31           0.360509              0               
182    2.17729e-20     4.91776e-21           9.42434e-20           1.09694e-22           9.99858e-33           0.488721              0               
183    2.34429e-07     1.05398e-06           1.4863e-08            6.1034e-12            2.36792e-20           0.138052              0               
184    0.00555007      0.00182369            2.99145e-07           2.83685e-13           2.42888e-28           0.00958033            0.041977        
185    6.79983e-06     3.07701e-05           2.32819e-07           2.79972e-11           1.51706e-21           0.135657              0               
186    0.00555007      0.00182369            2.99145e-07           2.83685e-13           2.42888e-28           0.00958033            0.041977        
187    1.3023e-21      1.58602e-23           4.91345e-21           1.00835e-21           1.86413e-27           0.609465              0               
188    2.04553e-06     9.32287e-06           3.47479e-09           3.26445e-15           8.46472e-31           0.132989              0               
189    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
190    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
191    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
192    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
193    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
194    0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
195    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
196    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
197    0.00919363      0.00323738            7.8483e-07            2.47333e-12           7.2479e-25            0.0102698             0.069147        
198    0.00800936      0.00228539            2.6077e-07            1.70235e-13           2.08401e-28           0.00831778            0.061197        
199    0.0156868       0.0159919             0.000106777           4.33993e-08           2.40829e-16           0.0304613             0.099081        
200    0.00934254      0.0168186             0.00112888            1.38433e-05           8.84709e-11           0.0662424             0.04404         
201    0.00721751      0.0030988             1.14999e-06           4.00094e-12           6.91236e-26           0.0125278             0.053287        
202    4.30793e-16     2.33576e-16           1.68571e-15           4.48644e-17           9.97305e-24           0.476092              0               
203    1.91648e-19     1.86112e-19           6.81467e-19           6.21477e-21           1.16553e-28           0.431312              0               
204    1.91422e-31     3.88253e-35           3.25266e-31           5.47444e-31           1.63759e-35           0.890362              0               
205    9.05038e-08     2.05356e-07           1.94599e-07           1.26837e-08           1.62597e-12           0.339393              0               
206    1.91867e-15     1.31636e-16           6.34474e-15           2.27125e-15           3.01592e-19           0.659868              0               
207    1.03786e-49     1.21326e-68           4.345e-56             1.17905e-50           4.61411e-49           2.75963               0               
208    3.19965e-25     7.46632e-28           1.01929e-24           4.38803e-25           1.64231e-30           0.690404              0               
209    7.5957e-49      3.82189e-62           2.13987e-51           3.45501e-48           6.00961e-51           1.12094               0               
210    7.76449e-62     2.96747e-90           2.33861e-73           1.47698e-65           3.53998e-61           2.8015                0               
211    2.77226e-11     2.36526e-11           9.31284e-11           9.61648e-12           3.05868e-16           0.483182              0               
212    9.57946e-14     3.89646e-13           4.71136e-14           3.88691e-18           1.50645e-29           0.17317               0               
213    3.56474e-08     1.21022e-07           4.10471e-08           4.61408e-10           2.80146e-16           0.230028              0               
214    5.26829e-19     9.83012e-19           1.41797e-18           1.0321e-21            5.72479e-32           0.353882              0               
215    1.54038e-05     6.92877e-05           9.43468e-07           3.56159e-10           8.80368e-19           0.137875              0               
216    2.38627e-09     1.08744e-08           5.46384e-12           3.35717e-18           2.2858e-33            0.133037              0               
217    2.51945e-43     6.71045e-55           1.65766e-45           1.14368e-42           3.37575e-45           1.12246               0               
218    2.17345e-31     2.1612e-35            5.11768e-31           4.79165e-31           7.5129e-37            0.8024                0               
219    2.27331e-19     2.26271e-20           9.80739e-19           3.31206e-20           2.72767e-27           0.517951              0               
220    2.24027e-30     6.4313e-35            7.77464e-30           2.43954e-30           4.03864e-38           0.652686              0               
221    0.000941769     0.000217272           0.000731276           0.00132599            0.00201934            1.7559                0               
222    3.53127e-05     2.35733e-06           3.4479e-05            7.80437e-05           4.61238e-05           1.45513               0               
223    5.72679e-16     2.64967e-23           3.48924e-19           4.55109e-17           2.5652e-15            2.77192               0               
224    8.65164e-18     6.961e-25             1.96196e-20           1.85489e-18           3.75716e-17           2.72128               0               
225    8.29077e-21     5.24089e-30           9.41605e-25           3.73112e-22           3.74267e-20           2.7849                0               
226    7.61439e-26     7.44812e-36           8.9181e-30            5.35296e-27           3.41807e-25           2.77556               0               
227    8.91035e-23     3.23168e-30           1.94705e-25           3.01433e-23           3.75918e-22           2.67558               0               
228    2.9854e-28      3.32676e-44           1.16763e-35           2.48569e-31           1.36091e-27           2.80126               0               
229    1.11956e-25     2.06903e-36           4.11814e-30           4.16406e-27           5.06283e-25           2.78782               0               
230    1.14857e-06     6.01281e-07           2.6273e-06            1.90636e-06           1.01806e-07           0.730997              0               
231    4.11687e-09     6.96861e-10           8.07538e-09           9.26728e-09           7.30812e-10           0.884116              0               
232    6.67168e-24     6.65977e-34           4.46909e-28           3.28453e-25           3.00898e-23           2.78336               0               
233    2.15743e-10     1.07949e-11           5.10068e-10           4.57708e-10           5.0796e-12            0.799007              0               
234    1.10574e-05     4.09043e-05           9.1894e-06            3.20947e-07           9.67746e-11           0.207247              0               
235    3.60436e-15     1.31513e-18           8.81331e-16           9.34028e-15           6.2107e-15            1.72162               0               
236    6.31098e-17     1.53553e-22           1.87554e-18           9.1219e-17            1.94646e-16           2.25301               0               
237    1.67393e-10     1.91454e-10           4.88589e-10           8.28992e-11           2.63749e-13           0.480063              0               
238    0.000259487     0.000912343           0.000259115           1.16355e-05           5.35345e-09           0.224402              0               
239    2.56706e-27     3.68486e-32           3.4231e-27            8.28098e-27           6.31789e-32           0.93946               0               
240    1.05221e-34     1.60947e-43           7.62397e-36           4.71951e-34           1.65974e-37           1.10926               0               
241    9.76332e-25     7.34026e-27           4.01622e-24           4.27907e-25           5.0874e-32            0.564756              0               
242    9.06845e-34     3.36778e-39           1.46166e-33           2.67298e-33           1.68211e-39           0.902103              0               
243    1.61493e-23     4.17861e-24           6.94045e-23           4.73526e-26           1.55678e-37           0.485743              0               
244    8.3948e-51      1.51634e-73           3.7885e-59            1.04915e-52           3.81701e-50           2.79695               0               
245    3.28421e-49     2.02379e-71           3.04493e-58           5.17428e-52           1.49688e-48           2.80099               0               
246    4.17334e-15     1.54461e-15           1.72099e-14           2.73328e-16           1.18437e-23           0.485011              0               
247    4.55641e-20     3.40751e-20           1.7344e-19            2.28535e-22           1.16021e-32           0.445934              0               
248    5.142e-40       1.72249e-50           6.38492e-42           2.33215e-39           5.89597e-42           1.12096               0               
249    1.51199e-42     1.89911e-54           3.57581e-45           6.05796e-42           8.32194e-43           1.32127               0               
250    5.34654e-08     2.37573e-07           6.1943e-09            1.38874e-12           1.16658e-22           0.142351              0               
251    2.12012e-38     5.37884e-47           1.12466e-39           9.53744e-38           1.65089e-40           1.11415               0               
252    1.77197e-54     1.09001e-75           8.93699e-62           9.22825e-56           7.98678e-54           2.78234               0               
253    2.23493e-23     2.1644e-24            9.86342e-23           1.10019e-24           2.98148e-33           0.505226              0               
254    1.20062e-07     5.39344e-07           8.06333e-09           7.84197e-13           1.19492e-23           0.138356              0               
255    8.3683e-56      2.447e-81             9.49515e-66           1.12809e-58           3.81429e-55           2.80107               0               
256    3.30914e-45     2.88715e-60           8.90123e-49           1.27909e-44           2.29584e-45           1.37448               0               
257    1.26303e-36     3.01084e-45           2.63308e-37           5.49529e-36           8.39848e-42           1.09042               0               
258    1.2328e-30      3.94753e-35           2.46023e-30           3.16052e-30           7.25024e-36           0.85059               0               
259    2.72534e-16     5.00045e-21           2.71773e-17           5.81673e-16           6.3373e-16            1.96344               0               
260    3.66953e-36     1.88843e-44           3.23997e-37           1.64003e-35           6.44584e-39           1.1072                0               
261    5.93723e-33     5.72343e-41           4.2874e-34            2.65945e-32           4.67748e-35           1.11162               0               
262    3.7906e-07      1.47552e-06           2.49294e-07           3.45855e-09           9.59444e-15           0.188727              0               
263    1.11617e-66     6.38052e-100          3.68594e-82           4.6149e-73            5.08905e-66           2.80157               0               
264    3.50124e-55     5.61503e-77           2.14282e-63           2.47998e-57           1.59387e-54           2.79895               0               
265    1.70087e-36     9.58888e-50           2.39708e-39           7.54546e-36           2.07024e-37           1.16314               0               
266    2.28045e-34     8.20496e-39           7.24559e-34           3.15174e-34           7.6971e-42            0.692021              0               
267    1.46541e-51     7.38606e-72           4.91867e-58           3.59062e-52           6.3223e-51            2.71111               0               
268    2.46072e-39     1.41318e-52           4.6259e-42            1.10981e-38           1.16596e-40           1.13564               0               
269    7.95114e-25     2.87558e-27           3.40155e-24           2.20796e-25           1.83599e-33           0.543526              0               
270    1.0746e-35      2.21374e-42           5.45495e-36           4.35396e-35           3.54692e-40           1.05029               0               
271    2.83353e-16     8.21123e-17           1.2014e-15            8.39994e-18           2.95447e-26           0.486784              0               
272    5.94674e-40     7.87018e-53           1.88702e-42           2.69607e-39           1.33892e-41           1.12628               0               
273    3.92701e-13     6.44248e-13           1.14244e-12           3.7809e-15            9.9648e-24            0.373382              0               
274    1.18011e-08     5.10008e-08           2.80336e-09           1.54278e-12           7.94918e-22           0.152349              0               
275    7.35317e-14     1.8332e-14            3.0799e-13            8.93683e-15           1.26925e-21           0.502433              0               
276    3.29749e-28     1.78554e-32           8.5217e-28            6.51262e-28           2.40386e-34           0.77159               0               
277    8.07672e-13     2.39068e-12           1.28961e-12           2.19497e-15           2.70007e-24           0.26431               0               
278    5.02225e-20     1.50732e-22           1.22969e-19           1.05858e-19           5.90666e-24           0.789222              0               
279    1.7941e-37      9.72875e-46           4.3077e-38            7.74914e-37           7.16205e-42           1.08619               0               
