Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1023)   P(D|M,rr[2]=0.4196)   P(D|M,rr[3]=0.9653)   P(D|M,rr[4]=2.5128)   Posterior mean        P(D|M,rr[0]=0)  
78     7.40345e-59     2.22724e-79           1.91327e-64           9.71355e-59           2.2483e-58            2.22439               0               
79     1.58089e-58     2.12234e-89           1.45456e-71           4.89803e-63           6.87499e-58           2.73197               0               
80     1.59899e-65     5.38119e-99           2.02192e-79           2.78098e-70           6.95374e-65           2.73197               0               
81     8.81656e-69     1.13614e-106          1.19551e-84           2.77208e-74           3.83419e-68           2.73198               0               
82     7.76652e-57     5.94246e-85           1.43132e-68           1.34577e-60           3.37741e-56           2.73191               0               
83     1.83616e-28     2.99289e-42           6.90453e-34           6.31689e-30           7.92202e-28           2.71867               0               
84     2.23752e-36     2.44244e-58           9.39006e-47           1.09925e-40           9.73052e-36           2.73196               0               
85     6.67438e-40     4.03554e-61           3.18027e-49           9.61219e-44           2.90249e-39           2.73193               0               
86     1.18743e-05     8.63655e-07           7.79204e-06           1.79824e-05           2.50015e-05           1.75887               0               
87     0.000387456     8.5084e-05            0.000283594           0.000506465           0.000809845           1.71091               0               
88     0.0141784       0.0296323             0.0119604             0.00396326            0.00188213            0.292767              0.040767        
89     0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
90     0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
91     0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
92     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
93     0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
94     0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
95     0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
96     0.022951        0.022951              0.022951              0.022951              0.022951              1                     0.022951        
97     0.022951        0.022951              0.022951              0.022951              0.022951              1                     0.022951        
98     0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
99     0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
100    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
101    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
102    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
103    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
104    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
105    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
106    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
107    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
108    0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
109    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
110    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
111    0.042302        0.042302              0.042302              0.042302              0.042302              1                     0.042302        
112    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
113    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
114    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
115    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
116    0.022951        0.022951              0.022951              0.022951              0.022951              1                     0.022951        
117    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
118    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
119    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
120    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
121    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
122    0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
123    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
124    0.0646          0.0646                0.0646                0.0646                0.0646                1                     0.0646          
125    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
126    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
127    7.84637e-26     8.58479e-36           4.0136e-29            2.364e-26             3.17547e-25           2.61515               0               
128    1.50822e-22     5.15176e-32           1.36166e-25           7.78008e-23           5.77966e-22           2.53194               0               
129    3.09897e-07     5.82207e-10           6.81561e-08           3.93018e-07           8.8594e-07            2.12512               0               
130    1.41708e-08     2.12197e-11           4.13415e-09           2.2661e-08            3.48103e-08           1.95975               0               
131    1.00846e-56     1.23056e-85           4.45733e-69           3.93181e-61           4.38562e-56           2.73197               0               
132    3.55387e-54     2.83382e-71           8.73108e-59           6.98141e-54           8.47378e-54           1.97198               0               
133    1.11396e-39     5.57355e-53           8.43235e-42           4.83462e-39           1.38436e-42           1.04898               0               
134    2.10145e-54     2.94199e-71           1.00951e-58           6.22801e-54           2.91078e-54           1.5854                0               
135    2.29415e-26     4.339e-29             8.93553e-26           1.03705e-26           5.21954e-34           0.517679              0               
136    1.15148e-14     4.87412e-14           1.33491e-15           5.31426e-21           1.21052e-35           0.120382              0               
137    8.45066e-66     4.42219e-99           8.10577e-80           1.24216e-70           3.67506e-65           2.73198               0               
138    5.22967e-12     7.23215e-12           1.51587e-11           3.52237e-13           1.22794e-19           0.355643              0               
139    0.00737839      0.0119874             9.79977e-05           2.99969e-08           1.28926e-17           0.0429313             0.057337        
140    2.75979e-61     3.52688e-79           7.92992e-66           7.64733e-61           4.35452e-61           1.65995               0               
141    2.84907e-07     1.22902e-06           9.99338e-09           1.93729e-13           5.37408e-26           0.113968              0               
142    0.00536573      0.00381848            1.16078e-06           2.37397e-12           3.48219e-26           0.018217              0.055941        
143    4.14376e-07     1.80199e-06           6.92843e-11           9.92362e-19           4.78496e-38           0.111199              0               
144    1.66574e-19     1.67272e-20           7.05309e-19           2.36957e-21           2.59223e-31           0.450125              0               
145    0.00509313      0.000800598           1.84542e-09           2.60381e-18           3.97624e-38           0.00401891            0.061197        
146    1.27291e-11     5.53195e-11           3.76475e-14           1.22385e-20           2.32101e-35           0.11142               0               
147    6.2652e-64      1.15109e-94           6.41087e-77           2.80591e-68           2.72461e-63           2.73196               0               
148    8.3515e-24      3.11428e-24           3.32011e-23           4.1022e-27            7.75251e-41           0.426637              0               
149    2.14131e-05     8.99918e-05           3.12813e-06           2.34028e-09           3.10146e-18           0.122797              0               
150    5.31867e-18     9.4055e-19            2.20506e-17           1.38992e-19           4.67347e-28           0.445688              0               
151    3.57756e-51     3.43393e-65           1.41723e-53           1.55404e-50           3.74753e-54           1.0494                0               
152    1.87938e-59     4.1067e-85            1.66392e-68           2.85745e-61           8.14457e-59           2.7261                0               
153    1.27922e-39     4.8198e-52            2.51212e-41           5.53786e-39           1.48601e-43           1.0469                0               
154    3.80802e-42     3.51316e-58           5.0912e-47            2.1072e-42            1.44533e-41           2.5179                0               
155    2.4964e-51      5.12394e-83           1.39805e-65           7.28299e-57           1.08565e-50           2.73198               0               
156    6.89144e-06     1.66407e-06           8.27299e-06           1.13194e-05           8.71343e-06           1.32279               0               
157    7.38924e-06     1.57565e-06           8.69068e-06           1.30263e-05           8.84204e-06           1.30598               0               
158    6.49991e-08     8.84804e-11           4.92996e-09           4.00679e-08           2.37585e-07           2.45299               0               
159    3.93455e-06     5.07975e-08           7.82053e-07           3.46368e-06           1.28142e-05           2.27961               0               
160    4.15936e-64     3.10751e-99           8.9285e-78            3.86518e-68           1.80881e-63           2.73194               0               
161    5.94151e-42     2.22133e-53           2.7732e-43            2.55614e-41           5.19676e-47           1.04317               0               
162    9.38047e-57     2.18932e-79           9.79826e-64           2.20227e-57           3.8592e-56            2.64115               0               
163    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
164    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
165    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
166    0.053052        0.053052              0.053052              0.053052              0.053052              1                     0.053052        
167    0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
168    2.25475e-33     3.55594e-41           6.767e-34             9.12878e-33           8.24088e-38           1.0086                0               
169    2.57645e-32     2.37589e-35           1.11619e-31           4.0296e-34            2.30549e-44           0.458211              0               
170    9.91503e-26     2.90603e-28           4.26344e-25           4.5555e-27            1.14116e-37           0.462186              0               
171    2.44253e-28     1.06713e-32           1.017e-27             4.52135e-29           1.23299e-37           0.481404              0               
172    0.00197155      0.000775382           2.54517e-08           7.94818e-16           5.47598e-35           0.0100563             0.022355        
173    0.00512369      0.00377358            1.29167e-06           3.12291e-12           5.83567e-26           0.0188562             0.053052        
174    7.33239e-25     4.92019e-26           3.13864e-24           9.04154e-28           4.52263e-41           0.450995              0               
175    0.00698886      0.00281111            1.19533e-07           1.1498e-14            3.73764e-31           0.0102854             0.079066        
176    0.00534835      0.00374298            1.07006e-06           1.97295e-12           2.18696e-26           0.0179135             0.055941        
177    1.25767e-06     4.87504e-06           5.92873e-07           1.51726e-09           1.25663e-17           0.148839              0               
178    4.47657e-17     9.64413e-17           9.81406e-17           9.74783e-20           8.29101e-29           0.285557              0               
179    4.25748e-18     9.0805e-18            9.43449e-18           1.64519e-22           5.75137e-36           0.286972              0               
180    1.08964e-29     7.36439e-33           4.70256e-29           3.53959e-31           1.45015e-42           0.460528              0               
181    6.93572e-62     4.38574e-87           9.46669e-71           8.72155e-64           3.00752e-61           2.72712               0               
182    4.70987e-57     8.66486e-77           1.96431e-62           6.2358e-57            1.42467e-56           2.21977               0               
183    1.16936e-28     4.74415e-33           2.90726e-28           2.17805e-28           5.07695e-35           0.710292              0               
184    7.91599e-47     2.08189e-62           8.27121e-50           3.4395e-46            2.22436e-49           1.05048               0               
185    1.14972e-61     1.3425e-92            4.83792e-74           2.09134e-65           4.99976e-61           2.73191               0               
186    6.19303e-56     2.03909e-80           1.20859e-63           7.83115e-57           2.61494e-55           2.68306               0               
187    3.98222e-19     1.35397e-18           3.77837e-19           7.31962e-24           5.05372e-38           0.186452              0               
188    3.16497e-47     5.83573e-64           7.53011e-51           1.34843e-46           2.78925e-48           1.0836                0               
189    5.27808e-63     1.47689e-90           1.7565e-72            8.19983e-65           2.28716e-62           2.72597               0               
190    5.48977e-15     6.49711e-15           1.7368e-14            9.1159e-18            5.45592e-29           0.362498              0               
191    8.75709e-22     2.56714e-22           3.55028e-21           1.33321e-24           1.30863e-36           0.433104              0               
192    4.13301e-62     4.17174e-92           5.77918e-74           1.32561e-65           1.79725e-61           2.73186               0               
193    7.7776e-63      1.12007e-94           1.10123e-75           6.45061e-67           3.3823e-62            2.73195               0               
194    1.71876e-60     5.20488e-81           6.29672e-66           4.66577e-60           2.80886e-60           1.68177               0               
195    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
196    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
197    1.57446e-12     1.63705e-12           5.14827e-12           6.17605e-14           5.21336e-21           0.379025              0               
198    6.97081e-08     3.02778e-07           3.71899e-10           5.20933e-16           6.66026e-31           0.111609              0               
199    1.78516e-09     7.66339e-09           9.99951e-11           6.82307e-16           2.8435e-30            0.115629              0               
200    5.35806e-17     1.24945e-16           1.08061e-16           8.32036e-21           2.15176e-32           0.271198              0               
201    6.43703e-09     2.61753e-08           1.81806e-09           3.05823e-13           1.25247e-23           0.1336                0               
202    8.01751e-20     2.78862e-21           3.39467e-19           6.41411e-21           3.78871e-29           0.464307              0               
203    1.21569e-06     5.2866e-06            2.48361e-10           1.94547e-17           5.58033e-33           0.111202              0               
204    4.05228e-41     1.51037e-52           9.4392e-44            1.60142e-40           1.59916e-41           1.20189               0               
205    5.80289e-41     5.39967e-46           2.00257e-40           5.2102e-41            4.76863e-49           0.578659              0               
206    8.78731e-09     3.80877e-08           1.27057e-10           8.27456e-16           6.4477e-29            0.112333              0               
207    2.41365e-20     1.21794e-20           9.27211e-20           6.5621e-23            4.10651e-34           0.416494              0               
208    0.00458574      0.00135341            1.99894e-08           3.09134e-16           7.72558e-35           0.00754605            0.053287        
209    1.91988e-15     7.21459e-15           1.13467e-15           1.0788e-20            5.85296e-34           0.158068              0               
210    0.00599893      0.00355205            5.76203e-07           4.89533e-13           1.97954e-27           0.0151485             0.0646          
211    7.6858e-30      5.8763e-35            1.789e-29             1.55343e-29           6.75977e-37           0.73193               0               
212    1.07599e-33     2.06048e-39           3.96422e-33           7.15082e-34           3.70796e-43           0.54683               0               
213    6.05375e-24     1.62089e-36           4.45307e-29           1.35661e-25           2.61912e-23           2.72331               0               
214    2.0752e-24      1.33483e-36           4.33729e-30           1.10929e-26           9.01365e-24           2.72991               0               
215    1.06212e-17     7.01388e-27           1.3091e-21            5.65968e-19           4.5623e-17            2.7113                0               
216    0.000159344     1.34584e-05           0.000119112           0.000250143           0.000310249           1.68257               0               
217    0.0013868       4.54396e-05           0.000434241           0.00154817            0.00400314            2.11648               0               
218    0.00322146      0.00254653            0.00483821            0.0040312             0.00259369            0.985528              0               
219    1.67288e-17     1.13891e-24           2.88549e-20           3.40137e-18           6.93209e-17           2.65242               0               
220    5.72085e-51     1.5124e-78            4.32095e-62           1.62317e-54           2.48775e-50           2.73187               0               
221    6.64416e-07     1.943e-08             2.05791e-07           6.87771e-07           1.97646e-06           2.1518                0               
222    4.01908e-06     1.86613e-07           1.33657e-06           3.62577e-06           1.23294e-05           2.18095               0               
223    8.20364e-54     2.6202e-77            4.99356e-62           1.93485e-55           3.54829e-53           2.72286               0               
224    1.09266e-52     1.25893e-77           1.43939e-61           1.68102e-54           4.73499e-52           2.72603               0               
225    7.22355e-66     1.95323e-102          2.5269e-81            2.54163e-71           3.14141e-65           2.73198               0               
226    1.05456e-52     8.26262e-73           3.95282e-58           1.65166e-52           2.93444e-52           2.12606               0               
227    2.00894e-17     8.47441e-26           1.46897e-20           3.30123e-18           8.40499e-17           2.66802               0               
228    2.72408e-09     1.18167e-08           2.99328e-11           1.43436e-17           1.47884e-32           0.112057              0               
229    1.54507e-71     1.26478e-111          3.58588e-89           2.65694e-78           6.7193e-71            2.73198               0               
230    4.6137e-48      4.81819e-63           2.51716e-51           1.97718e-47           2.89989e-49           1.07378               0               
231    1.56719e-07     6.81476e-07           7.2783e-11            4.96179e-18           9.8886e-36            0.111223              0               
232    4.4806e-26      6.39345e-30           8.9426e-26            1.05421e-25           9.15575e-31           0.777186              0               
233    3.9329e-43      3.19495e-55           2.74229e-45           1.70644e-42           1.17831e-45           1.04974               0               
234    0.00541739      0.00404286            1.45502e-06           3.85942e-12           9.61168e-26           0.0191079             0.055941        
235    2.93061e-43     4.05769e-52           1.42641e-43           1.13184e-42           9.07264e-50           0.983123              0               
236    9.26498e-60     5.62412e-82           7.83204e-67           1.21219e-60           3.90798e-59           2.68136               0               
237    1.86608e-14     4.74842e-14           3.36516e-14           1.71161e-17           2.33923e-27           0.254429              0               
238    3.28894e-09     1.12546e-08           3.03489e-09           1.36685e-11           2.52374e-19           0.185278              0               
239    3.01713e-13     8.1923e-13            4.92731e-13           1.44864e-16           1.37859e-27           0.240833              0               
240    6.1359e-24      9.40758e-25           2.57378e-23           5.5709e-27            1.01023e-39           0.444112              0               
241    1.68932e-26     2.83026e-27           7.06169e-26           1.87618e-29           2.21498e-43           0.443012              0               
242    0.00455242      0.00120853            1.26968e-08           1.14054e-16           8.89839e-36           0.0067875             0.053287        
243    3.41541e-06     1.35315e-05           1.31688e-06           4.73193e-09           1.85028e-16           0.142069              0               
244    1.44041e-06     6.26388e-06           2.53056e-10           3.89662e-18           1.77404e-37           0.1112                0               
245    1.06048e-22     1.48934e-24           4.59278e-22           4.18328e-25           1.0881e-36            0.455574              0               
246    4.73532e-36     2.06784e-43           7.92681e-36           1.26664e-35           2.19954e-43           0.821127              0               
247    1.05531e-42     3.64568e-55           4.94267e-45           4.57997e-42           4.46298e-45           1.05053               0               
248    2.54377e-36     3.44326e-46           3.43277e-38           1.0954e-35            7.41419e-38           1.05897               0               
249    1.0679e-57      1.20688e-89           1.87552e-70           1.29448e-61           4.64402e-57           2.73193               0               
250    1.60803e-29     3.87482e-35           2.01224e-29           4.98082e-29           1.30737e-34           0.878793              0               
251    0.0101174       0.00942568            8.60158e-06           1.39551e-10           1.03259e-21           0.023908              0.099081        
252    8.97979e-35     5.1997e-44            8.00064e-36           3.82513e-34           4.08565e-39           1.0374                0               
253    8.35632e-57     1.36844e-86           2.00107e-68           3.46667e-60           3.63369e-56           2.73182               0               
254    1.43975e-08     5.18959e-08           1.0685e-08            3.15508e-11           3.86861e-19           0.170528              0               
255    2.58924e-12     8.48845e-12           2.77105e-12           7.34595e-16           2.28433e-27           0.19614               0               
256    6.82675e-57     9.72274e-82           2.43692e-65           2.00372e-58           2.94882e-56           2.72063               0               
257    4.50522e-51     1.35586e-67           2.92204e-55           1.43777e-50           5.21454e-51           1.49731               0               
258    2.39905e-21     9.56516e-22           9.47508e-21           1.52797e-24           1.94845e-36           0.42461               0               
259    7.61069e-70     2.17849e-107          3.44278e-86           5.78777e-76           3.30978e-69           2.73198               0               
260    1.48908e-58     2.76068e-87           2.57195e-69           1.77893e-61           6.47402e-58           2.73152               0               
261    4.68771e-59     1.40645e-85           1.88385e-68           4.18534e-61           2.03443e-58           2.72853               0               
262    9.91392e-60     5.16996e-85           6.68149e-69           7.93893e-62           4.30348e-59           2.72888               0               
263    4.59231e-28     3.38638e-32           8.89938e-28           1.10715e-27           3.99758e-33           0.785105              0               
264    2.21973e-41     4.25703e-51           9.56985e-43           9.55617e-41           1.42716e-44           1.0439                0               
265    0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
266    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
267    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
268    9.47866e-09     4.12086e-08           1.26435e-11           2.23179e-18           1.02275e-33           0.111292              0               
269    2.2135e-06      9.6257e-06            4.79932e-10           1.2304e-17            3.57099e-36           0.111203              0               
270    0.00512207      0.00376654            1.28182e-06           3.06842e-12           5.57512e-26           0.0188269             0.053052        
271    1.96678e-06     8.53577e-06           1.74478e-08           1.46118e-13           1.19414e-26           0.111889              0               
272    2.61885e-14     1.12372e-13           1.51776e-15           2.3224e-21            7.40231e-36           0.115783              0               
273    2.72045e-07     1.18302e-06           6.56068e-11           6.7845e-19            5.11585e-38           0.111205              0               
274    6.24669e-20     3.72864e-21           2.6771e-19            2.20726e-22           4.6889e-33            0.451897              0               
275    6.47069e-30     6.48225e-35           2.51945e-29           2.94548e-30           4.37884e-39           0.51826               0               
276    2.51863e-06     1.09272e-05           2.59496e-08           3.47304e-13           1.84391e-25           0.112003              0               
277    5.26307e-62     9.88845e-85           1.07661e-68           2.73586e-62           2.01525e-61           2.53088               0               
278    7.87212e-25     2.61723e-27           3.18689e-24           2.33964e-25           1.79377e-32           0.496439              0               
279    1.45678e-24     5.86546e-27           4.50319e-24           1.82628e-24           6.01352e-30           0.626887              0               
280    1.4253e-58      1.15668e-81           5.19497e-67           2.33691e-60           6.17506e-58           2.72564               0               
281    0.071586        0.071586              0.071586              0.071586              0.071586              1                     0.071586        
282    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
283    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
284    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
285    0.0245929       0.047909              0.0220454             0.00966548            0.00479501            0.361166              0.0646          
286    0.000881225     0.000322136           0.000969174           0.00129688            0.00124413            1.36679               0               
287    6.81415e-05     6.57528e-06           4.40155e-05           8.98277e-05           0.000155919           1.8258                0               
288    9.93986e-32     3.03546e-39           3.92196e-33           4.18193e-31           1.01552e-32           1.08368               0               
289    0.0058912       0.00149787            2.08325e-08           9.63846e-16           3.44813e-31           0.00650085            0.069147        
290    7.17087e-26     9.55785e-29           2.99506e-25           1.22485e-26           2.61642e-35           0.47935               0               
291    8.15961e-22     3.39466e-26           3.06124e-21           4.87218e-22           5.07492e-30           0.53762               0               
