Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0898)   P(D|M,rr[2]=0.3961)   P(D|M,rr[3]=0.9492)   P(D|M,rr[4]=2.5649)   Posterior mean        P(D|M,rr[0]=0)  
49     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
50     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
51     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
52     0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
53     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
54     0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
55     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
56     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
57     0.062157        0.062157              0.062157              0.062157              0.062157              1                     0.062157        
58     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
59     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
60     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
61     0.012937        0.012937              0.012937              0.012937              0.012937              1                     0.012937        
62     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
63     0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
64     8.65005e-63     1.01465e-92           2.7836e-73            8.61498e-65           3.78048e-62           2.80479               0               
65     8.37302e-42     6.83757e-47           3.66203e-41           5.71347e-44           3.40435e-61           0.434697              0               
66     4.6769e-50      3.39551e-68           8.22906e-55           1.5407e-49            5.07978e-50           1.4782                0               
67     2.83897e-44     3.73375e-55           7.25908e-45           1.171e-43             1.69062e-52           1.00414               0               
68     1.39509e-73     6.28164e-113          1.43763e-88           1.51628e-77           6.11095e-73           2.80876               0               
69     9.52256e-32     9.90045e-36           3.69569e-31           4.755e-32             7.47381e-41           0.502797              0               
70     1.24518e-36     3.12778e-45           2.15078e-36           3.30364e-36           1.82104e-45           0.800642              0               
71     4.35179e-15     3.94838e-18           3.19162e-15           1.49039e-14           9.63253e-16           1.02729               0               
72     3.80228e-71     3.85992e-109          2.66884e-87           8.24133e-77           1.66556e-70           2.80881               0               
73     4.54051e-86     2.14042e-129          3.18982e-104          2.08578e-92           1.98894e-85           2.80881               0               
74     1.7285e-90      1.37901e-145          7.78192e-116          8.02792e-101          7.57159e-90           2.80881               0               
75     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
76     0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
77     0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
78     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
79     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
80     0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
81     0.000942714     0.00012213            0.000513158           0.00112687            0.00236734            1.95069               0               
82     1.25016e-70     2.82443e-114          2.28695e-91           1.17231e-79           5.47624e-70           2.80881               0               
83     5.09285e-47     4.50795e-74           2.92678e-57           1.28464e-49           2.2296e-46            2.80779               0               
84     3.47328e-06     9.00867e-08           1.24567e-06           4.07536e-06           9.80336e-06           2.12438               0               
85     2.79816e-08     1.82485e-11           1.08752e-09           9.72005e-09           1.11746e-07           2.64702               0               
86     8.0858e-55      1.50455e-79           6.82069e-64           8.41071e-57           3.53352e-54           2.80461               0               
87     2.94724e-69     6.83349e-107          1.17548e-85           3.82001e-75           1.29102e-68           2.80881               0               
88     3.64564e-07     1.71434e-10           1.43051e-08           1.6248e-07            1.41999e-06           2.60723               0               
89     0.000431852     7.91011e-05           0.000304161           0.000575702           0.000932736           1.77514               0               
90     0.000930632     8.99696e-05           0.000425437           0.00106635            0.00249481            2.03831               0               
91     0.000360931     6.34195e-05           0.000243318           0.000471828           0.000802468           1.80655               0               
92     1.51092e-05     6.61276e-05           5.73155e-08           5.01439e-14           3.04039e-30           0.0986617             0               
93     7.19437e-33     9.014e-38             1.74975e-32           1.40169e-32           1.45073e-40           0.703173              0               
94     1.35244e-28     2.36047e-32           5.01753e-28           9.06491e-29           1.99387e-37           0.526428              0               
95     4.35957e-46     7.34669e-58           4.13613e-47           1.86832e-45           1.23107e-53           1.02638               0               
96     2.55651e-73     1.38307e-109          2.56726e-88           3.39753e-78           1.11986e-72           2.8088                0               
97     9.02358e-30     1.46025e-35           3.73469e-29           2.18027e-30           8.75372e-42           0.467166              0               
98     1.07811e-85     7.82106e-138          3.74511e-109          7.09563e-95           4.72257e-85           2.80881               0               
99     1.01597e-74     1.4073e-122           9.40874e-96           1.4231e-82            4.45037e-74           2.80881               0               
100    4.27727e-28     1.39752e-33           2.36442e-28           1.63715e-27           3.45706e-32           0.963088              0               
101    9.34671e-16     2.16223e-15           1.93173e-15           3.05539e-19           4.19434e-32           0.25668               0               
102    1.2902e-09      5.65031e-09           1.34668e-12           5.03314e-20           4.47421e-38           0.0984512             0               
103    5.98147e-06     2.62002e-05           1.24041e-09           1.5151e-17            2.46669e-36           0.0983871             0               
104    5.83695e-27     4.55723e-30           2.55317e-26           3.20409e-29           1.08904e-41           0.434453              0               
105    2.72766e-09     1.17141e-08           2.34173e-10           1.01948e-14           8.94449e-27           0.104945              0               
106    0.00727633      0.0147604             0.000358381           4.49898e-07           1.98943e-15           0.0504469             0.04404         
107    0.00790954      0.00456765            3.15317e-07           1.74814e-14           2.43804e-33           0.0129725             0.079066        
108    0.0048311       0.00506528            3.97207e-06           1.39425e-11           3.2127e-26            0.023627              0.042302        
109    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
110    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
111    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
112    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
113    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
114    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
115    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
116    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
117    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
118    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
119    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
120    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
121    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
122    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
123    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
124    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
125    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
126    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
127    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
128    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
129    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
130    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
131    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
132    0.00850963      0.0152899             0.000173069           5.83157e-08           8.82493e-18           0.0423657             0.057337        
133    8.94216e-07     3.91576e-06           1.28624e-09           1.95918e-16           1.08964e-34           0.0984814             0               
134    7.27465e-29     1.53602e-31           3.18457e-28           5.07882e-32           3.03923e-48           0.433689              0               
135    4.56246e-31     1.50627e-35           1.88352e-30           1.15016e-31           4.71532e-41           0.468612              0               
136    2.7183e-31      4.6849e-37            8.0962e-31            3.81111e-31           6.63996e-41           0.627631              0               
137    0.00802178      0.00790043            4.85224e-06           1.24701e-11           2.72449e-26           0.0221772             0.071586        
138    1.14722e-06     5.02528e-06           2.62876e-11           2.01528e-21           6.51175e-49           0.098373              0               
139    4.92113e-51     1.48919e-63           1.65964e-52           2.13907e-50           5.18129e-58           1.03483               0               
140    4.34384e-66     1.33185e-103          7.56904e-82           2.53957e-71           1.90279e-65           2.80881               0               
141    1.30367e-22     7.81872e-25           5.58481e-22           1.18023e-23           7.88971e-33           0.445814              0               
142    1.32709e-50     3.25368e-68           1.81983e-54           5.80976e-50           3.30457e-53           1.04048               0               
143    4.60446e-61     1.48954e-91           9.33214e-72           4.89848e-63           2.01205e-60           2.80451               0               
144    2.5418e-47      5.01972e-64           5.97192e-51           1.11262e-46           7.4043e-50            1.04064               0               
145    1.39304e-51     3.36264e-69           6.09349e-56           5.70612e-51           3.95933e-52           1.15429               0               
146    3.09902e-35     7.41203e-40           1.33652e-34           2.098e-36             2.62457e-48           0.443114              0               
147    5.14315e-50     1.04156e-63           5.98827e-52           2.24693e-49           1.88575e-56           1.03789               0               
148    1.96575e-28     6.39841e-32           8.60042e-28           9.79595e-31           1.7959e-44            0.434418              0               
149    1.49064e-07     6.52829e-07           1.37668e-10           4.15026e-18           1.97849e-36           0.098442              0               
150    0.00587338      0.00554247            2.8056e-06            4.94025e-12           2.71164e-27           0.021239              0.053052        
151    5.74235e-07     2.51519e-06           2.12527e-10           2.77179e-18           1.38785e-39           0.0983996             0               
152    0.00510823      0.00210416            3.9566e-08            2.08024e-16           3.46889e-38           0.00925115            0.053287        
153    0.00142659      0.00132688            5.70988e-07           5.02066e-13           1.74217e-30           0.0209269             0.012937        
154    0.00727633      0.0147604             0.000358381           4.49898e-07           1.98943e-15           0.0504469             0.04404         
155    1.09679e-09     3.50077e-09           1.29767e-09           5.96833e-12           4.68733e-20           0.190127              0               
156    0.00649285      0.00213574            2.22319e-08           1.10031e-16           7.14474e-36           0.00738726            0.069147        
157    5.352e-24       2.29367e-25           2.32141e-23           6.03766e-28           3.19321e-45           0.430488              0               
158    4.69839e-08     2.04896e-07           9.13251e-10           2.4793e-15            7.35203e-31           0.0998595             0               
159    0.00649113      0.00212821            2.18864e-08           1.05932e-16           6.42327e-36           0.00736317            0.069147        
160    0.00192628      0.00377531            7.22626e-05           5.82578e-08           6.36286e-17           0.0477353             0.012066        
161    1.17129e-47     4.6594e-57            6.30685e-48           4.50007e-47           9.25254e-57           0.965039              0               
162    2.17009e-38     1.28202e-44           8.48269e-38           1.02322e-38           1.25543e-50           0.498956              0               
163    2.84109e-13     1.23851e-12           6.0085e-15            1.5194e-21            1.60368e-38           0.0999905             0               
164    1.06704e-17     1.61766e-18           4.50367e-17           8.66339e-20           3.87358e-31           0.423269              0               
165    4.61493e-46     2.35467e-59           4.85634e-48           2.01668e-45           1.63196e-51           1.03804               0               
166    1.05023e-28     1.698e-31             4.59399e-28           4.7861e-31            7.74458e-46           0.43426               0               
167    1.67921e-45     1.14338e-58           1.28486e-47           7.34279e-45           2.31009e-50           1.03845               0               
168    3.78324e-57     4.55155e-81           5.88175e-64           3.62011e-57           1.29521e-56           2.42231               0               
169    2.64555e-51     3.07899e-66           2.79755e-54           1.15833e-50           2.53796e-54           1.03974               0               
170    2.02861e-57     2.46728e-88           2.60786e-69           1.34397e-60           8.88486e-57           2.80854               0               
171    4.85158e-55     1.39797e-70           3.17089e-58           2.12485e-54           3.97941e-59           1.03944               0               
172    3.43249e-06     1.50345e-05           1.27734e-09           1.67958e-17           8.51859e-39           0.0983997             0               
173    1.94158e-33     8.85314e-37           8.50086e-33           3.2121e-36            4.60735e-52           0.433948              0               
174    0.069147        0.069147              0.069147              0.069147              0.069147              1                     0.069147        
175    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
176    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
177    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
178    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
179    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
180    5.84368e-29     8.0136e-35            2.39924e-28           1.6054e-29            9.53756e-41           0.471744              0               
181    7.36656e-12     3.2194e-11            7.4778e-14            5.59628e-21           5.95527e-39           0.0991484             0               
182    0.00223183      0.00127174            7.61159e-08           2.22489e-15           1.7951e-36            0.0127998             0.022355        
183    1.49724e-05     6.2496e-05            3.08709e-06           2.44873e-09           9.56443e-19           0.114193              0               
184    5.70625e-06     2.49745e-05           2.138e-08             1.82942e-14           1.06035e-30           0.0986581             0               
185    1.73615e-35     2.75411e-43           2.12735e-36           7.39208e-35           2.93606e-39           1.02262               0               
186    1.23897e-73     6.77095e-108          1.07972e-85           4.91851e-76           5.4223e-73            2.8072                0               
187    0.00223183      0.00127174            7.61159e-08           2.22489e-15           1.7951e-36            0.0127998             0.022355        
188    0.00802178      0.00790043            4.85224e-06           1.24701e-11           2.72449e-26           0.0221772             0.071586        
189    0.00802178      0.00790043            4.85224e-06           1.24701e-11           2.72449e-26           0.0221772             0.071586        
190    5.81828e-15     2.20356e-14           3.45102e-15           4.19735e-21           3.77282e-40           0.143784              0               
191    4.41554e-40     4.4038e-53            2.06559e-41           1.91354e-39           6.0915e-47            1.03303               0               
192    7.64699e-06     3.3486e-05            1.11422e-08           1.7124e-15            8.55816e-34           0.0984828             0               
193    0.00510823      0.00210416            3.9566e-08            2.08024e-16           3.46889e-38           0.00925115            0.053287        
194    1.61099e-28     4.11485e-31           7.03384e-28           1.88766e-30           3.63991e-43           0.435179              0               
195    0.00564813      0.00145994            5.3736e-09            2.25269e-18           1.17521e-41           0.00580482            0.061197        
196    2.14683e-21     4.61219e-22           8.93581e-21           7.00563e-24           1.08672e-36           0.417756              0               
197    1.89071e-20     4.48114e-20           3.80088e-20           9.7744e-25            4.45194e-40           0.252298              0               
198    2.3079e-67      1.45464e-107          2.09228e-84           3.98673e-73           1.01096e-66           2.80881               0               
199    1.69419e-69     7.16088e-96           4.01065e-78           2.13652e-70           7.20765e-69           2.75787               0               
200    5.76458e-10     2.17729e-09           3.47775e-10           7.5617e-14            1.26975e-25           0.14459               0               
201    1.25245e-33     1.77157e-43           2.45266e-34           5.241e-33             1.59955e-39           1.01242               0               
202    3.24957e-29     1.50439e-33           1.41447e-28           8.96646e-31           3.24986e-43           0.437566              0               
203    6.04872e-29     4.07572e-32           2.64333e-28           5.86414e-31           4.68293e-43           0.435043              0               
204    7.24727e-18     2.83218e-17           3.42426e-18           1.03242e-22           2.25307e-36           0.13455               0               
205    4.7404e-43      3.17568e-53           1.39276e-43           1.93722e-42           4.9083e-51            0.998869              0               
206    7.58298e-41     1.15513e-51           6.01336e-41           2.72034e-40           3.67733e-52           0.929838              0               
207    4.76691e-81     3.67764e-129          7.52675e-102          1.14991e-88           2.08811e-80           2.80881               0               
208    6.0314e-17      1.18869e-17           2.52004e-16           3.1007e-19            5.52979e-31           0.419375              0               
209    4.50253e-09     1.96911e-08           3.19313e-11           1.40628e-17           3.20616e-35           0.0989142             0               
210    1.91818e-50     9.52857e-66           3.0963e-53            8.3993e-50            7.99576e-55           1.03929               0               
211    2.05516e-29     3.19878e-32           7.93098e-29           1.06831e-29           9.21839e-38           0.505518              0               
212    2.44927e-17     7.24668e-17           3.48216e-17           1.20208e-22           9.14863e-39           0.207224              0               
213    2.22987e-39     8.7646e-47            2.92602e-39           6.84179e-39           3.24915e-48           0.858043              0               
214    1.44423e-56     1.16036e-77           9.191e-62             6.17816e-56           1.48207e-57           1.08095               0               
215    5.95666e-08     2.50926e-07           1.00009e-08           1.03911e-12           7.72366e-25           0.11123               0               
216    3.72142e-20     2.78086e-20           1.35205e-19           1.03554e-24           1.33886e-40           0.376545              0               
217    2.96621e-29     3.45912e-34           8.4753e-29            4.51795e-29           6.86965e-37           0.644379              0               
218    6.09014e-61     1.52753e-80           7.76511e-66           2.52419e-60           1.43546e-61           1.1347                0               
219    9.93152e-11     3.57311e-13           5.34866e-11           2.94156e-10           8.70431e-11           1.31825               0               
220    7.02628e-49     1.26062e-65           1.31413e-53           1.42636e-48           1.65144e-48           1.98884               0               
221    5.6517e-06      2.00062e-06           1.11009e-05           1.02161e-05           1.43928e-06           0.794694              0               
222    4.89332e-08     1.12943e-10           8.1118e-09            5.80629e-08           1.48061e-07           2.23823               0               
223    7.04696e-05     2.73839e-05           0.000150462           0.000117386           1.34549e-05           0.737874              0               
224    0.031964        0.0524238             0.0386681             0.022411              0.00470028            0.417294              0.057337        
225    0.000380018     0.000413304           0.000791704           0.000436926           2.27061e-05           0.541873              0               
226    0.021813        0.0474971             0.0202052             0.00448827            7.8595e-05            0.19176               0.061197        
227    1.84818e-28     8.51769e-33           1.82269e-28           6.27294e-28           9.81479e-33           0.903132              0               
228    2.84974e-12     1.65062e-15           8.03036e-13           7.52484e-12           4.15357e-12           1.58912               0               
229    4.01513e-08     1.95526e-09           3.25774e-08           9.54947e-08           4.58527e-08           1.3781                0               
230    9.02752e-58     1.61131e-77           1.29557e-62           3.92665e-57           2.77739e-59           1.05192               0               
231    1.19773e-49     1.19515e-69           9.00392e-55           4.58572e-49           6.60823e-50           1.26235               0               
232    1.28869e-55     3.33182e-78           5.14642e-62           1.73539e-55           3.90963e-55           2.26489               0               
233    4.37184e-39     5.92155e-49           3.11267e-40           1.88393e-38           3.73341e-44           1.02966               0               
234    2.25214e-19     5.6869e-21            9.73406e-19           7.44332e-21           2.37056e-31           0.436391              0               
235    5.38817e-46     4.31197e-61           2.05933e-48           2.35819e-45           1.27298e-52           1.03897               0               
236    1.59512e-74     2.31195e-115          6.78003e-91           1.55824e-79           6.98731e-74           2.8088                0               
237    4.20217e-26     1.33834e-28           1.82277e-25           1.66201e-27           1.21475e-38           0.438979              0               
238    3.52803e-11     1.08369e-10           4.61648e-11           9.33812e-15           3.03955e-27           0.198613              0               
239    0.000370892     6.6482e-05            0.000253475           0.000487564           0.000817145           1.79638               0               
240    5.68236e-66     3.30066e-93           3.00884e-74           1.70999e-66           2.31812e-65           2.68726               0               
241    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
242    4.31475e-74     1.8411e-98            2.17573e-80           1.59566e-73           2.94388e-74           1.31508               0               
243    5.94122e-22     5.63982e-22           2.03842e-21           1.12732e-25           9.27949e-41           0.361101              0               
244    1.49127e-68     2.365e-92             4.51054e-74           6.5217e-68            1.0718e-70            1.0424                0               
245    4.37772e-22     1.76909e-21           1.48545e-22           7.64579e-29           1.06926e-47           0.124351              0               
246    2.14443e-69     1.43935e-103          2.39166e-82           7.61139e-73           9.39278e-69           2.80867               0               
247    2.98559e-26     1.14646e-29           7.44722e-26           5.62981e-26           4.76352e-32           0.694482              0               
248    2.56201e-05     0.000111824           4.03599e-07           3.63903e-12           2.55404e-26           0.0995774             0               
249    3.6913e-17      6.32737e-17           9.83913e-17           2.99694e-20           8.47131e-33           0.302626              0               
250    0.00727633      0.0147604             0.000358381           4.49898e-07           1.98943e-15           0.0504469             0.04404         
251    8.90289e-31     7.87266e-37           9.37363e-31           2.96249e-30           1.38869e-37           0.893902              0               
252    1.20541e-73     1.94856e-102          6.5558e-83            8.21435e-75           5.19809e-73           2.78128               0               
253    4.63785e-51     3.38679e-59           1.38212e-51           1.89337e-50           4.85266e-57           0.998289              0               
254    2.78521e-06     1.2138e-05            6.24213e-08           1.41022e-12           7.54572e-25           0.100087              0               
255    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
256    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
257    1.19552e-74     2.95769e-117          6.09978e-93           4.12153e-81           5.2369e-74            2.80881               0               
258    9.14512e-56     1.90841e-74           4.14225e-60           3.95076e-55           5.51578e-57           1.06385               0               
259    2.01984e-30     1.78856e-35           8.67845e-30           1.69325e-31           4.77558e-43           0.445346              0               
260    0.00850963      0.0152899             0.000173069           5.83157e-08           8.82493e-18           0.0423657             0.057337        
261    3.92689e-36     1.197e-43             5.244e-36             1.19575e-35           8.67547e-44           0.854832              0               
262    2.55467e-05     0.000111872           3.3805e-08            4.40753e-15           1.43586e-33           0.0984726             0               
263    9.97191e-06     4.36756e-05           5.68869e-09           1.39868e-16           1.35358e-37           0.0984149             0               
264    3.27252e-06     1.4334e-05            1.046e-09             8.86293e-18           4.92503e-40           0.0983957             0               
265    3.58731e-06     1.57125e-05           1.51238e-09           2.39251e-17           1.52823e-38           0.0984035             0               
266    7.29288e-06     3.19428e-05           3.15112e-09           5.10485e-17           3.20906e-38           0.0984043             0               
267    5.53012e-07     2.42242e-06           1.40043e-11           1.3114e-21            6.43806e-49           0.0983732             0               
268    1.58174e-18     3.2367e-19            6.57278e-18           3.22451e-20           4.49231e-30           0.420906              0               
269    1.72047e-09     7.39943e-09           1.36957e-10           7.95727e-16           3.64417e-31           0.104466              0               
270    1.57493e-35     3.99462e-45           5.86684e-37           6.83989e-35           3.25864e-39           1.03443               0               
271    6.44608e-10     2.61746e-09           2.06195e-10           1.16725e-14           8.84784e-28           0.122866              0               
272    1.62028e-09     7.0944e-09            3.10812e-12           1.22288e-19           2.16601e-40           0.0985181             0               
273    4.51533e-43     2.42824e-54           9.03822e-45           1.96886e-42           9.00846e-48           1.03674               0               
274    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
275    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
276    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
277    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
278    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
279    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
280    0.042302        0.042302              0.042302              0.042302              0.042302              1                     0.042302        
281    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
282    0.034155        0.034155              0.034155              0.034155              0.034155              1                     0.034155        
283    0.042302        0.042302              0.042302              0.042302              0.042302              1                     0.042302        
284    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
285    0.041977        0.041977              0.041977              0.041977              0.041977              1                     0.041977        
286    0.057337        0.057337              0.057337              0.057337              0.057337              1                     0.057337        
287    3.57291e-43     3.48158e-52           8.7253e-44            1.47784e-42           1.54947e-49           1.00573               0               
288    2.51698e-21     3.45719e-21           7.56821e-21           7.09979e-26           4.15308e-41           0.328594              0               
289    5.1586e-15      2.77219e-16           2.11442e-14           1.17551e-15           5.49616e-23           0.461151              0               
290    5.58815e-26     2.68261e-30           2.26674e-25           1.81081e-26           8.11846e-37           0.478561              0               
291    6.04233e-24     2.21828e-26           2.53639e-23           1.08194e-24           3.25982e-33           0.458234              0               
