Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.1132)   P(D|M,rr[2]=0.4388)   P(D|M,rr[3]=0.9777)   P(D|M,rr[4]=2.4704)   Posterior mean        P(D|M,rr[0]=0)  
88     9.14273e-49     3.45151e-67           2.27599e-55           3.78407e-50           4.31668e-48           2.92604               0               
89     7.46851e-54     2.6833e-76            6.40603e-63           1.28038e-56           3.55584e-53           2.94084               0               
90     5.25728e-53     8.88507e-77           6.24972e-63           2.60137e-56           2.50369e-52           2.9413                0               
91     4.30097e-69     1.01531e-102          1.5449e-84            3.73456e-75           2.04848e-68           2.94148               0               
92     1.5269e-65      8.01272e-100          7.99874e-81           1.93837e-71           7.27238e-65           2.94148               0               
93     1.39449e-41     1.18484e-62           1.40461e-51           8.86317e-46           6.64162e-41           2.94146               0               
94     1.28058e-12     1.45381e-14           1.72494e-12           4.12331e-12           2.36402e-13           1.04909               0               
95     8.17048e-42     2.08572e-67           7.76973e-54           7.19386e-47           3.89145e-41           2.94148               0               
96     3.52115e-16     1.64644e-19           1.15944e-16           1.01479e-15           5.46169e-16           1.6985                0               
97     0.00531918      0.00427361            0.00828756            0.00749433            0.00527884            1.15092               0               
98     0.00125832      0.000250202           0.000861078           0.00168811            0.00319376            1.97611               0               
99     0.022951        0.022951              0.022951              0.022951              0.022951              1                     0.022951        
100    6.29908e-14     3.03171e-14           2.16616e-13           5.30689e-14           1.27182e-17           0.596867              0               
101    2.97538e-57     4.84344e-78           7.49129e-65           5.15494e-59           1.41197e-56           2.93502               0               
102    2.63051e-43     3.48705e-60           1.17816e-47           5.75669e-43           6.77187e-43           2.1248                0               
103    2.54238e-49     4.69334e-71           3.00874e-57           3.11098e-51           1.20778e-48           2.93692               0               
104    1.34664e-68     4.52378e-104          7.52945e-84           3.2612e-74            6.4138e-68            2.94148               0               
105    0.0131374       0.0181533             0.000676549           3.09737e-06           1.52782e-12           0.0448095             0.057337        
106    1.35686e-68     8.20132e-98           2.53541e-81           2.51521e-73           6.46248e-68           2.94148               0               
107    8.64205e-49     2.06356e-71           4.80983e-57           1.07289e-50           4.10533e-48           2.93685               0               
108    2.18671e-07     6.72849e-07           3.60976e-07           7.66901e-09           2.04392e-14           0.276716              0               
109    1.01908e-38     3.77255e-49           2.27801e-40           4.8294e-38            1.49939e-41           1.16168               0               
110    3.61329e-56     2.12321e-72           3.28246e-60           1.18e-55              5.40917e-56           1.72277               0               
111    1.28748e-32     5.29129e-38           9.91295e-33           5.14056e-32           1.90778e-36           1.06045               0               
112    2.07398e-25     7.55989e-27           9.6545e-25            1.47908e-26           9.39277e-35           0.529067              0               
113    2.19251e-10     9.94226e-10           5.00237e-11           6.75171e-15           4.57267e-26           0.153358              0               
114    8.13873e-60     1.38491e-78           1.19279e-65           2.34404e-60           3.64193e-59           2.834                 0               
115    9.0039e-48      4.54141e-64           1.90285e-52           1.21081e-47           3.07757e-47           2.43965               0               
116    4.69954e-66     3.50029e-102          2.4716e-83            1.61564e-73           2.23831e-65           2.94148               0               
117    1.56116e-43     1.57478e-62           3.64466e-50           1.01464e-44           7.33405e-43           2.91723               0               
118    4.11158e-36     3.43325e-41           7.35316e-36           1.22295e-35           1.24741e-41           0.923179              0               
119    6.66006e-42     5.08748e-54           1.54156e-44           3.03175e-41           1.38783e-42           1.24159               0               
120    4.82992e-34     1.37834e-40           3.22764e-34           1.97763e-33           1.19757e-38           1.07411               0               
121    4.31189e-13     1.94098e-12           1.1269e-13            7.63842e-18           4.04087e-29           0.156056              0               
122    3.32347e-09     1.5547e-08            2.82049e-10           1.02509e-14           2.10816e-26           0.14169               0               
123    0.00919941      0.00316541            1.0404e-06            2.55385e-12           1.3724e-26            0.00974964            0.053287        
124    5.74481e-05     0.000240065           3.32282e-05           3.22595e-07           3.82795e-13           0.183071              0               
125    5.2569e-13      1.6378e-12            8.6583e-13            1.36496e-16           1.03849e-27           0.268889              0               
126    3.86779e-11     1.81713e-10           2.5025e-12            7.39903e-17           1.78613e-28           0.140048              0               
127    0.0131163       0.0180654             0.000663951           2.97034e-06           1.37449e-12           0.0445844             0.057337        
128    2.73256e-14     7.36799e-14           5.63493e-14           1.17752e-16           3.53273e-26           0.30355               0               
129    0.0140398       0.0065497             5.61504e-06           6.75965e-11           2.73121e-23           0.0132455             0.079066        
130    0.0131163       0.0180654             0.000663951           2.97034e-06           1.37449e-12           0.0445844             0.057337        
131    0.0192928       0.0162065             9.98567e-05           3.23515e-08           8.70624e-17           0.0243399             0.099081        
132    4.65654e-36     3.5542e-43            8.77437e-37           2.12952e-35           5.68513e-39           1.13921               0               
133    0.0108428       0.0169424             0.00109285            1.19437e-05           5.11669e-11           0.0555431             0.04404         
134    0.00919941      0.00316541            1.0404e-06            2.55385e-12           1.3724e-26            0.00974964            0.053287        
135    1.01098e-25     3.60143e-28           4.60816e-25           2.0338e-26            5.38207e-34           0.549239              0               
136    1.03661e-20     8.1599e-22            4.68221e-20           1.73378e-21           1.0738e-28            0.538553              0               
137    1.49049e-05     7.07549e-05           2.34475e-07           6.25932e-12           6.27882e-24           0.136062              0               
138    3.69247e-27     3.62138e-28           1.71648e-26           5.96349e-29           3.76813e-38           0.516619              0               
139    9.9133e-33      2.06637e-40           9.4188e-34            4.6235e-32            3.84914e-35           1.15279               0               
140    3.41402e-20     6.63355e-21           1.54317e-19           1.65287e-21           9.29012e-30           0.513134              0               
141    2.03422e-25     9.49189e-29           2.09331e-25           7.58026e-25           1.41171e-27           1.02798               0               
142    5.50403e-07     2.53896e-06           8.24917e-08           2.23381e-11           2.77109e-21           0.146989              0               
143    1.90193e-17     5.99458e-18           8.31003e-17           1.49063e-18           6.52224e-26           0.507332              0               
144    1.1369e-07      5.39946e-07           1.54017e-09           1.51928e-14           1.07148e-26           0.135884              0               
145    2.5862e-14      9.16996e-14           3.1454e-14            2.28464e-17           3.2059e-27            0.23396               0               
146    0.0193971       0.0166916             0.000111734           4.12649e-08           1.53433e-16           0.024984              0.099081        
147    2.73628e-06     1.29864e-05           4.59885e-08           1.36481e-12           1.78799e-24           0.13615               0               
148    1.63076e-07     7.75015e-07           1.69058e-09           1.95579e-14           9.96522e-28           0.135625              0               
149    7.27554e-06     3.44066e-05           2.4556e-07            2.32411e-11           6.3149e-22            0.137529              0               
150    0.0136667       0.0104394             4.48077e-05           7.23631e-09           1.7314e-18            0.021976              0.071586        
151    0.00919941      0.00316541            1.0404e-06            2.55385e-12           1.3724e-26            0.00974964            0.053287        
152    7.85549e-08     3.42704e-07           3.13899e-08           4.9607e-11            8.09121e-19           0.167441              0               
153    2.45818e-05     0.000117019           6.01998e-08           1.47628e-13           1.0439e-26            0.134981              0               
154    2.33495e-11     9.46207e-11           1.65848e-11           4.22619e-15           4.89565e-26           0.19263               0               
155    3.61892e-05     0.000152278           1.99109e-05           1.73746e-07           1.4984e-13            0.180599              0               
156    3.65052e-08     1.11299e-07           6.12184e-08           1.35076e-09           3.9113e-15            0.279267              0               
157    0.0108428       0.0169424             0.00109285            1.19437e-05           5.11669e-11           0.0555431             0.04404         
158    1.19028e-32     7.64435e-37           3.26709e-32           2.40194e-32           7.55164e-38           0.794309              0               
159    1.0609e-15      1.42428e-15           3.62668e-15           1.94504e-18           1.15467e-28           0.413405              0               
160    9.28035e-21     1.22696e-22           3.74393e-20           6.63865e-21           2.21157e-26           0.617731              0               
161    0.0108428       0.0169424             0.00109285            1.19437e-05           5.11669e-11           0.0555431             0.04404         
162    1.30626e-18     7.63852e-20           5.79327e-18           3.51855e-19           9.05162e-26           0.553957              0               
163    5.45103e-25     9.71799e-29           1.22429e-24           1.37183e-24           1.22201e-29           0.861498              0               
164    4.80549e-51     4.00345e-70           4.63806e-57           1.26876e-51           2.16189e-50           2.84296               0               
165    6.53724e-47     1.18444e-60           3.98516e-50           2.56059e-46           5.52587e-47           1.47949               0               
166    6.9616e-39      3.03996e-50           3.03201e-41           3.27188e-38           4.07775e-40           1.18541               0               
167    2.0253e-25      1.62905e-29           1.25203e-25           8.37243e-25           2.15588e-27           1.0848                0               
168    1.46661e-25     2.85004e-28           6.59674e-25           3.85601e-26           6.94296e-34           0.557691              0               
169    8.56898e-52     4.24523e-66           4.37654e-55           3.78414e-51           2.96681e-52           1.29327               0               
170    2.39612e-20     1.17456e-21           1.12346e-19           6.02189e-22           2.71986e-32           0.521821              0               
171    7.20319e-17     1.3627e-17            3.14374e-16           1.50749e-17           1.22107e-23           0.535225              0               
172    6.31833e-06     2.39198e-05           6.02481e-06           1.48521e-07           1.66227e-12           0.217471              0               
173    3.06852e-10     1.39828e-09           6.31925e-11           7.9658e-15            6.07488e-26           0.151548              0               
174    0.0100611       0.00742149            2.81169e-05           3.62208e-09           3.94949e-19           0.021181              0.053052        
175    6.07686e-07     2.8931e-06            1.20456e-09           1.32375e-15           1.51714e-30           0.134943              0               
176    0.0136806       0.0105048             4.58761e-05           7.60929e-09           1.93537e-18           0.0220973             0.071586        
177    0.00396726      0.00184092            1.45248e-06           1.20809e-11           3.16843e-25           0.0131716             0.022355        
178    0.0102984       0.00236657            2.41054e-07           1.09279e-13           4.04923e-29           0.00650558            0.061197        
179    0.014051        0.00660278            5.78937e-06           7.21674e-11           3.15866e-23           0.0133432             0.079066        
180    2.78827e-17     2.12709e-17           1.11373e-16           1.56615e-19           5.6185e-29            0.461092              0               
181    4.1598e-06      1.93381e-05           4.7399e-07            2.95482e-10           4.63937e-19           0.144071              0               
182    2.96373e-06     1.40987e-05           1.69896e-08           7.6943e-14            4.0138e-28            0.135248              0               
183    2.51986e-17     9.34685e-18           1.09495e-16           1.17462e-18           2.54741e-27           0.498516              0               
184    7.43387e-28     3.90302e-31           2.51855e-27           1.02168e-27           1.49795e-33           0.707555              0               
185    5.25753e-07     2.50094e-06           3.13166e-09           1.51097e-14           9.36101e-29           0.135266              0               
186    0.0493072       0.0560381             0.0524878             0.0471666             0.0354111             0.826273              0.057337        
187    0.0388228       0.0503853             0.0429949             0.0333429             0.0175344             0.647061              0.053287        
188    0.0387313       0.043213              0.0409266             0.037424              0.0293118             0.851043              0.04404         
189    0.0105272       0.0118253             0.0111605             0.0101445             0.00780476            0.841485              0.012066        
190    0.00100301      0.000182659           0.00066509            0.00133895            0.00259047            1.99922               0               
191    0.0569978       0.0689048             0.0618707             0.0521304             0.0339571             0.744762              0.071586        
192    0.030802        0.0397748             0.0341266             0.0266549             0.014127              0.652835              0.041977        
193    0.0595165       0.0752556             0.0654521             0.0523907             0.0300546             0.683438              0.079066        
194    0.0440817       0.0537457             0.048                 0.0400812             0.0254534             0.732786              0.055941        
195    0.0802628       0.0955888             0.0864645             0.0739163             0.0507264             0.767281              0.099081        
196    0.0431886       0.057363              0.0478117             0.0358638             0.0179787             0.619076              0.061197        
197    0.0388228       0.0503853             0.0429949             0.0333429             0.0175344             0.647061              0.053287        
198    1.72614e-05     7.18755e-05           1.02353e-05           1.02162e-07           1.21091e-13           0.184322              0               
199    2.88867e-25     1.62567e-28           1.11505e-24           2.60614e-25           9.81024e-32           0.643935              0               
200    0.0108567       0.0169952             0.00110604            1.22652e-05           5.46531e-11           0.0557499             0.04404         
201    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
202    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
203    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
204    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
205    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
206    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
207    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
208    0.022355        0.022355              0.022355              0.022355              0.022355              1                     0.022355        
209    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
210    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
211    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
212    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
213    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
214    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
215    0.099081        0.099081              0.099081              0.099081              0.099081              1                     0.099081        
216    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
217    0.055941        0.055941              0.055941              0.055941              0.055941              1                     0.055941        
218    0.061197        0.061197              0.061197              0.061197              0.061197              1                     0.061197        
219    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
220    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
221    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
222    0.04404         0.04404               0.04404               0.04404               0.04404               1                     0.04404         
223    0.053287        0.053287              0.053287              0.053287              0.053287              1                     0.053287        
224    6.27274e-43     7.0556e-57            5.82262e-47           6.10201e-43           2.37734e-42           2.57842               0               
225    6.89329e-31     4.30074e-38           2.57882e-32           2.93409e-30           3.2328e-31            1.33411               0               
226    4.91914e-26     2.64354e-33           2.8949e-27            2.27462e-25           3.93311e-27           1.18605               0               
227    7.54916e-15     3.63798e-15           3.19824e-14           3.34975e-16           9.1844e-24            0.489181              0               
228    5.4853e-11      1.34585e-10           1.26222e-10           4.49032e-13           1.9092e-21            0.323835              0               
229    1.52424e-20     6.34894e-23           5.88143e-20           1.37192e-20           9.1116e-27            0.643356              0               
230    4.74236e-16     5.60982e-16           1.69664e-15           1.08363e-18           6.73423e-29           0.426456              0               
231    6.14096e-15     2.77665e-14           1.48167e-15           1.00963e-19           8.5299e-31            0.154423              0               
232    8.24683e-05     0.000383506           9.26899e-06           6.79085e-09           4.35098e-17           0.143947              0               
233    0.00920553      0.00319452            1.07724e-06           2.75241e-12           1.62555e-26           0.0098331             0.053287        
234    5.08182e-06     2.39478e-05           2.56042e-07           4.34544e-11           3.05691e-21           0.138884              0               
235    0.0102984       0.00236657            2.41054e-07           1.09279e-13           4.04923e-29           0.00650558            0.061197        
236    0.0131326       0.0181333             0.000673591           3.06583e-06           1.484e-12             0.0447577             0.057337        
237    0.0131326       0.0181333             0.000673591           3.06583e-06           1.484e-12             0.0447577             0.057337        
238    2.42886e-08     1.14231e-07           1.45108e-09           9.0243e-14            2.56848e-25           0.139645              0               
239    0.00818149      0.00666309            3.48214e-05           7.20004e-09           2.14776e-18           0.0235138             0.042302        
240    0.0105347       0.0074768             2.49283e-05           2.63523e-09           1.85933e-19           0.020344              0.055941        
241    1.00733e-12     2.30493e-12           2.48185e-12           1.09844e-14           9.11896e-23           0.337664              0               
242    1.82997e-46     1.52055e-62           1.61807e-51           6.09238e-47           8.10658e-46           2.81724               0               
243    2.75613e-45     1.2741e-57            4.3789e-48            1.07385e-44           2.38411e-45           1.48672               0               
244    3.39243e-38     3.24203e-48           8.74758e-40           1.60523e-37           1.78081e-40           1.16262               0               
245    5.84808e-28     1.20312e-33           3.03805e-28           2.48129e-27           2.42747e-31           1.0943                0               
246    6.51404e-36     7.25276e-48           1.24585e-38           2.84031e-35           2.60969e-36           1.31338               0               
247    5.37656e-09     2.35007e-08           2.1061e-09            7.80179e-13           9.49951e-23           0.166695              0               
248    7.32626e-51     3.68126e-69           8.81423e-57           1.16346e-51           3.37303e-50           2.88222               0               
249    1.42233e-46     2.24567e-70           2.25739e-57           9.13656e-51           6.77423e-46           2.94146               0               
250    4.7213e-24      1.60425e-27           6.67671e-24           1.58027e-23           5.75721e-27           0.973984              0               
251    1.48217e-30     3.18599e-36           7.57297e-31           6.30075e-30           1.25528e-33           1.09561               0               
252    9.52614e-53     5.46978e-68           1.79446e-56           3.08603e-52           1.45093e-52           1.73249               0               
253    2.66e-59        1.17798e-80           2.05495e-66           2.29143e-60           1.244e-58             2.90934               0               
254    1.45655e-23     6.79289e-26           5.74513e-23           1.18535e-23           7.0101e-30            0.631693              0               
255    2.371e-06       4.92672e-06           5.08269e-06           1.27521e-06           8.06172e-09           0.427497              0               
256    1.06041e-14     3.16092e-17           1.16584e-14           3.80594e-14           7.56237e-16           1.04198               0               
257    1.65844e-43     1.04524e-61           7.15829e-52           7.73992e-47           7.89809e-43           2.94131               0               
258    7.98152e-13     1.22127e-14           1.94884e-12           1.83838e-12           2.0358e-15            0.832806              0               
259    2.75452e-07     7.9699e-07            4.99585e-07           1.53542e-08           2.44572e-13           0.294444              0               
260    1.13704e-26     8.99465e-32           2.54219e-27           4.86866e-26           2.92618e-27           1.23005               0               
261    1.65326e-12     5.22943e-13           6.09984e-12           1.25112e-12           2.77578e-16           0.598727              0               
262    4.69299e-16     1.25846e-15           9.76039e-16           6.89703e-19           3.05003e-29           0.304371              0               
263    3.38485e-42     5.75495e-55           5.52475e-45           1.55366e-41           5.79369e-43           1.22779               0               
264    1.19961e-26     6.71467e-29           5.43198e-26           2.74849e-27           2.72987e-35           0.552839              0               
265    4.18603e-07     1.98736e-06           6.373e-09             1.26403e-13           9.57903e-27           0.136021              0               
266    0.0108071       0.0168069             0.00105936            1.11437e-05           4.29528e-11           0.0550136             0.04404         
267    5.41448e-06     2.57432e-05           4.50319e-08           3.83479e-13           1.03679e-26           0.135459              0               
268    0.00292278      0.00445866            0.000255492           2.27624e-06           5.2214e-12            0.0529478             0.012066        
269    4.38319e-25     1.21242e-28           1.37267e-24           7.14844e-25           3.1518e-31            0.742137              0               
270    1.5558e-08      7.40425e-08           5.7413e-11            3.02533e-17           2.30739e-34           0.135082              0               
271    0.0131326       0.0181333             0.000673591           3.06583e-06           1.484e-12             0.0447577             0.057337        
272    4.57027e-27     7.90573e-30           1.75585e-26           4.20103e-27           2.14877e-33           0.646133              0               
273    0.0118164       0.00698811            1.29014e-05           5.5036e-10            5.99601e-21           0.0168553             0.0646          
274    1.03967e-06     4.94866e-06           3.12111e-09           1.06999e-14           1.94527e-27           0.135026              0               
275    0.00922742      0.00329862            1.2191e-06            3.61812e-12           3.19145e-26           0.0101307             0.053287        
276    2.35878e-16     5.03618e-16           6.19474e-16           3.53272e-19           3.77144e-29           0.348854              0               
277    0.0100969       0.00758974            3.06545e-05           4.38327e-09           6.31424e-19           0.0216049             0.053052        
278    0.0103172       0.00245597            2.78055e-07           1.49683e-13           8.72205e-29           0.00673936            0.061197        
279    9.02851e-10     4.10431e-09           1.95787e-10           2.21385e-14           6.03427e-26           0.152437              0               
280    1.69534e-09     7.88378e-09           1.90799e-10           7.4031e-15            1.32772e-27           0.143942              0               
281    9.21475e-09     4.26175e-08           1.27074e-09           7.22592e-14           6.80698e-26           0.146007              0               
282    9.17081e-10     4.36407e-09           3.82743e-12           2.50692e-18           3.85692e-35           0.135121              0               
283    0.00732943      0.0028862             1.40856e-06           6.10826e-12           9.10363e-26           0.0111646             0.041977        
284    0.0118544       0.00716753            1.42251e-05           6.82637e-10           1.0164e-20            0.0172419             0.0646          
285    2.51779e-09     3.94521e-09           7.71375e-09           3.32821e-10           1.84223e-15           0.412704              0               
286    0.0193862       0.0166407             0.000110464           4.02873e-08           1.45889e-16           0.0249166             0.099081        
287    0.0137302       0.0107371             4.99101e-05           9.16397e-09           3.05425e-18           0.0225285             0.071586        
288    0.079066        0.079066              0.079066              0.079066              0.079066              1                     0.079066        
